Instrument,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-3).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-3).segmentCode,number of segments
002724.SZ,petrochemical engineering,"335139, 335132",-3,,,,11.0
002724.SZ,Public Security &Fire control,"335139, 335132",-3,,,,11.0
002724.SZ,Others,"335139, 335132",-3,,,,11.0
002724.SZ,railway,"335139, 335132",-3,,,,11.0
002724.SZ,metallurgy,"335139, 335132",-3,,,,11.0
002724.SZ,grid electricity,335139,-3,,,,11.0
002714.SZ,Others,311119,-3,,,,4.0
002714.SZ,Livestock Breeding,112210,-3,,,,4.0
002714.SZ,Feed processing,311119,-3,,,,4.0
002714.SZ,Trading Business,424520,-3,,,,4.0
300887.SZ,Measure,541380,-3,,,,3.0
300887.SZ,Detect,541380,-3,,,,3.0
300887.SZ,Certification,541380,-3,,,,3.0
300349.SZ,Computer Application Services & Instrumentation industry,"541512, 334514",-3,,,,2.0
300349.SZ,Others,,-3,,,,2.0
300332.SZ,Energy conservation and environmental protection,"237990, 237130",-3,,,,4.0
300332.SZ,Eliminations,,-3,,,,4.0
300332.SZ,Gas Industry,237120,-3,,,,4.0
300332.SZ,Water Treatment Division,"326113, 221310",-3,,,,4.0
002695.SZ,Eliminations,,-3,,,,9.0
002695.SZ,Other divisions,311615,-3,,,,9.0
002695.SZ,Liaoning,311615,-3,,,,9.0
002695.SZ,Fujian,311615,-3,,,,9.0
002695.SZ,Guangdong,311615,-3,,,,9.0
002695.SZ,Jiangxi,311615,-3,,,,9.0
002695.SZ,Rice products business,311991,-3,,,,9.0
002695.SZ,Slaughtering business,311615,-3,,,,9.0
002695.SZ,Guangxi,"311615, 311612, 112390",-3,,,,9.0
002697.SZ,Business Segment,445110,-3,,,,1.0
1300.HK,Feeder cable series,"551112, 335929",-3,,,,6.0
1300.HK,Others,,-3,,,,6.0
1300.HK,New-type Electronic Components,"334419, 334417",-3,,,,6.0
1300.HK,Flameretardant Flexible Cable Series,335931,-3,,,,6.0
1300.HK,Elimination,,-3,,,,6.0
1300.HK,Optical fibre cable series and related products,335921,-3,,,,6.0
1277.HK,Extraction and Sales of Coal Products,,-3,,,,1.0
603288.SS,Other Business,,-3,,,,2.0
603288.SS,Food Manufacturing Industry,"311942, 311941",-3,,,,2.0
300346.SZ,Semiconductors,,-3,,,,1.0
603018.SS,Other Business,,-3,,,,7.0
603018.SS,Test Detection,"541350, 541330, 541320, 541310",-3,,,,7.0
603018.SS,Survey and Design service,"541330, 541310",-3,,,,7.0
603018.SS,Engineering Management,"541330, 541310",-3,,,,7.0
603018.SS,Planning Research,"541330, 541320, 541310",-3,,,,7.0
603018.SS,Other Operation,"488490, 488390",-3,,,,7.0
603018.SS,Engineering Contracting,"237990, 237310",-3,,,,7.0
601016.SS,Other,,-3,,,,2.0
601016.SS,Electric Power,"221118, 237130",-3,,,,2.0
603606.SS,,,-3,,,,0.0
002733.SZ,Other Business,,-3,,,,7.0
002733.SZ,Battery Material Accessories,335999,-3,,,,7.0
002733.SZ,Lithium-ion Battery,335910,-3,,,,7.0
002733.SZ,Stored Energy-Battery,335910,-3,,,,7.0
002733.SZ,Communication-Battery,335910,-3,,,,7.0
002733.SZ,UPS-Battery,335910,-3,,,,7.0
002733.SZ,Fuel Battery,335910,-3,,,,7.0
002709.SZ,Fine Chemical Industry,"325180, 325199",-3,,,,1.0
002746.SZ,Chicken cultivation & slaughtering processing,,-3,,,,1.0
603185.SS,Machinery Manufacturing and Special Equipment Manufacturing,"333517, 333248, 333515",-3,,,,3.0
603185.SS,Other business,,-3,,,,3.0
603185.SS,New Energy Material,334413,-3,,,,3.0
601865.SS,Sales of household glass,"327215, 327211",-3,,,,6.0
601865.SS,Sales of architectural glass,"327212, 327211",-3,,,,6.0
601865.SS,Sales of float glass,"327212, 327211",-3,,,,6.0
601865.SS,Sales of photovoltaic glass,"335999, 334413, 327212, 327211",-3,,,,6.0
601865.SS,Sales of mining products,212390,-3,,,,6.0
601865.SS,Other,,-3,,,,6.0
603609.SS,Other Business,,-3,,,,6.0
603609.SS,Raw material Trade,"424910, 424510",-3,,,,6.0
603609.SS,Feed Production,311119,-3,,,,6.0
603609.SS,Relative Business,311119,-3,,,,6.0
603609.SS,Poultry industry,"311615, 112320",-3,,,,6.0
603609.SS,Pig Industry,112210,-3,,,,6.0
002782.SZ,Others,335999,-3,,,,2.0
002782.SZ,Computer communications and other electronic equipment manufacturing,"334419, 334416",-3,,,,2.0
603026.SS,,,-3,,,,0.0
600939.SS,Others,237990,-3,,,,7.0
600939.SS,Materials Building Sales,423320,-3,,,,7.0
600939.SS,Eliminations,"484110, 327320, 237310, 236220",-3,,,,7.0
600939.SS,Survey and Design Test,541330,-3,,,,7.0
600939.SS,Provide Construction Services,"541330, 237990, 237310, 236220",-3,,,,7.0
600939.SS,Highway Operation,488490,-3,,,,7.0
600939.SS,Other Operations,,-3,,,,7.0
002756.SZ,Other Operating,,-3,,,,5.0
002756.SZ,Other,325180,-3,,,,5.0
002756.SZ,Domestic Trade,"332996, 332111, 331492, 331491",-3,,,,5.0
002756.SZ,Wire,332111,-3,,,,5.0
002756.SZ,Bar,332111,-3,,,,5.0
002741.SZ,Chemical Industry,,-3,,,,1.0
601512.SS,Diversified Services,"721110, 562111, 523910, 221320",-3,,,,4.0
601512.SS,Municipal Public,236220,-3,,,,4.0
601512.SS,Real Estate Development,"236220, 236210",-3,,,,4.0
601512.SS,Land Development,"236220, 236210",-3,,,,4.0
300351.SZ,Other business,,-3,,,,3.0
300351.SZ,Urban Rail Vehicle Connector,334417,-3,,,,3.0
300351.SZ,Communication connector,334417,-3,,,,3.0
300360.SZ,Other,334515,-3,,,,4.0
300360.SZ,Other Operation,,-3,,,,4.0
300360.SZ,Intelligent power terminal and system,334515,-3,,,,4.0
300360.SZ,Smart metering and acquisition system,334514,-3,,,,4.0
300820.SZ,Metallurgical glass fiber and others,335999,-3,,,,5.0
300820.SZ,Research Institutes,335999,-3,,,,5.0
300820.SZ,Electronic materials such as semiconductor,335999,-3,,,,5.0
300820.SZ,Photovoltaic Industry,335999,-3,,,,5.0
300820.SZ,Other,335999,-3,,,,5.0
002860.SZ,Other Business,,-3,,,,3.0
002860.SZ,White home appliance,335314,-3,,,,3.0
002860.SZ,Motor industry,"336320, 335312",-3,,,,3.0
300376.SZ,High-End Power,"335999, 335312",-3,,,,6.0
300376.SZ,New Energy,335910,-3,,,,6.0
300376.SZ,New Energy Car & Equipment,"336110, 335910",-3,,,,6.0
300376.SZ,Photovoltaic Inverter,"335999, 335312",-3,,,,6.0
300376.SZ,Photovoltaic System Integration,335999,-3,,,,6.0
300376.SZ,Other business,,-3,,,,6.0
300390.SZ,Electronic information munufacturing industry,"326111, 314999, 313230",-3,,,,3.0
300390.SZ,Medical Device Industry,339112,-3,,,,3.0
300390.SZ,Elimination,,-3,,,,3.0
603588.SS,Elimination,,-3,,,,3.0
603588.SS,Contracting of project,221320,-3,,,,3.0
603588.SS,Operational Services,"562910, 562219, 562211, 221320",-3,,,,3.0
603336.SS,Fruit and Vegetable Service,"111339, 111333, 111331, 111219",-3,,,,2.0
603336.SS,Other Operation,,-3,,,,2.0
300428.SZ,Other,,-3,,,,5.0
300428.SZ,Aluminium alloy Wheel,331314,-3,,,,5.0
300428.SZ,Eliminations,,-3,,,,5.0
300428.SZ,Intermediate alloy,"331492, 331314",-3,,,,5.0
300428.SZ,Other Business,,-3,,,,5.0
300395.SZ,Nonmetal Mineral Products,"334419, 327215",-3,,,,2.0
300395.SZ,Other Operating Business,,-3,,,,2.0
300835.SZ,Magnetic tile,,-3,,,,4.0
300835.SZ,Commutator and others,335312,-3,,,,4.0
300835.SZ,Outsourced processing products,423690,-3,,,,4.0
300835.SZ,others,,-3,,,,4.0
603799.SS,Other Operation,331420,-3,,,,6.0
603799.SS,Copper products,"331410, 212230",-3,,,,6.0
603799.SS,Cobalt products,"331410, 212290",-3,,,,6.0
603799.SS,Nickel products,"331410, 212230",-3,,,,6.0
603799.SS,Ternary Material,"331410, 335910",-3,,,,6.0
603799.SS,Other Business,,-3,,,,6.0
601226.SS,Advanced Iron Structure,238120,-3,,,,4.0
601226.SS,Heating,"332410, 331491",-3,,,,4.0
601226.SS,Material Transmission,238290,-3,,,,4.0
601226.SS,Marine Environment,541620,-3,,,,4.0
603612.SS,Other,,-3,,,,2.0
603612.SS,Non-Metallic Mineral,335991,-3,,,,2.0
1258.HK,Smelting,"331420, 331410, 213114",-3,,,,2.0
1258.HK,Leaching,"331420, 213114",-3,,,,2.0
5703.T,Elimination,,-3,,,,5.0
5703.T,wrought goods,"331313, 524210, 484110, 331315",-3,,,,5.0
5703.T,foil . powder product,331315,-3,,,,5.0
5703.T,alumina.bare metal,331313,-3,,,,5.0
5703.T,board. extruded product,331315,-3,,,,5.0
603993.SS,Others,"331410, 212290",-3,,,,8.0
603993.SS,Eliminations,,-3,,,,8.0
603993.SS,Processed Molybdenum & Tungsten Products,331491,-3,,,,8.0
603993.SS,Metal Trade,423510,-3,,,,8.0
603993.SS,Unallocated,,-3,,,,8.0
603993.SS,"Copper, gold and related products","331410, 212230, 212220",-3,,,,8.0
603993.SS,Copper and Cobalt Related Products,"331410, 212230, 212290",-3,,,,8.0
603993.SS,Niobium Related Products,"331410, 212290",-3,,,,8.0
3176.T,Elimination/corporate,,-3,,,,5.0
3176.T,Other Businesses,,-3,,,,5.0
3176.T,Rubber chemicals businesses,"424950, 424690, 424610, 424210",-3,,,,5.0
3176.T,Machine materials,"423830, 423690, 423210, 423120",-3,,,,5.0
3176.T,Overseas subsidiary,"424990, 424910",-3,,,,5.0
1240.HK,Construction,236220,-3,,,,3.0
1240.HK,Foundation,"532412, 238910",-3,,,,3.0
1240.HK,Property Development,236117,-3,,,,3.0
900250.KQ,,,-3,,,,0.0
1030.HK,Elimination,,-3,,,,3.0
1030.HK,Non-A Share Companies,531390,-3,,,,3.0
1030.HK,A Share Company,"531312, 236220, 236116",-3,,,,3.0
1908.HK,Property Development,"236220, 236117",-3,,,,6.0
1908.HK,Elimination,,-3,,,,6.0
1908.HK,Entrusted construction services,"236220, 236116",-3,,,,6.0
1908.HK,Commercial assets management,531312,-3,,,,6.0
1908.HK,Property manangement services,"531312, 531311",-3,,,,6.0
1908.HK,Unallocated,,-3,,,,6.0
2236.HK,Elimination,,-3,,,,3.0
2236.HK,Engineering procurement and construction,"551112, 541330, 236210",-3,,,,3.0
2236.HK,Engineering consulting and technical services,541690,-3,,,,3.0
6412.TW,Corporate and Elimination,,-3,,,,4.0
6412.TW,Taiwan,"335132, 335999",-3,,,,4.0
6412.TW,Asia,"336390, 335132, 335999",-3,,,,4.0
6412.TW,The America,"423610, 335999",-3,,,,4.0
6409.TW,Continued Electricity Systerm,,-3,,,,1.0
600927.SS,Eliminations,,-3,,,,7.0
600927.SS,Fund sales business,523910,-3,,,,7.0
600927.SS,Asset management business,523940,-3,,,,7.0
600927.SS,Risk management business,523160,-3,,,,7.0
600927.SS,Overseas business,"523940, 523160, 523150",-3,,,,7.0
600927.SS,Structured subject,523940,-3,,,,7.0
600927.SS,"Futures brokerage business, etc.",523160,-3,,,,7.0
2078.HK,Construction and industrial products,334419,-3,,,,3.0
2078.HK,Electronics parts,334118,-3,,,,3.0
2078.HK,Branded OPLV products,423690,-3,,,,3.0
9025.T,Other Businesses,"513210, 518210",-3,,,,5.0
9025.T,Eliminations and Corporate,,-3,,,,5.0
9025.T,International logistics business,"493120, 488320, 483111, 481112",-3,,,,5.0
9025.T,Composite Solutions Business,"488490, 484121, 484110, 236210",-3,,,,5.0
9025.T,Domestic logistics business,"493120, 484230, 484121, 484110",-3,,,,5.0
004090.KS,Synthetic Resin,325211,-3,,,,5.0
004090.KS,Other,,-3,,,,5.0
004090.KS,Chemical,324110,-3,,,,5.0
004090.KS,Asphalt,324121,-3,,,,5.0
004090.KS,Adjustment,,-3,,,,5.0
3380.HK,Property Development,"237210, 236220, 236117",-3,,,,4.0
3380.HK,Development Management,236116,-3,,,,4.0
3380.HK,Property operation,"531190, 531120",-3,,,,4.0
3380.HK,Urban redevelopment,237210,-3,,,,4.0
2386.HK,Construction,237120,-3,,,,6.0
2386.HK,Elimination,,-3,,,,6.0
2386.HK,EPC Contracting,"541330, 237120, 236210",-3,,,,6.0
2386.HK,Equipment Manufacturing,333248,-3,,,,6.0
2386.HK,"Engineering, Consulting and Licensing","541690, 541330",-3,,,,6.0
2386.HK,Unallocated,,-3,,,,6.0
6888.HK,Manufacturing and sale of maintenance equipment,333120,-3,,,,2.0
6888.HK,Provision of road maintenance services,237310,-3,,,,2.0
1107.HK,Property Investment,,-3,,,,1.0
027410.KS,Other,,-3,,,,8.0
027410.KS,Convenience,445131,-3,,,,8.0
027410.KS,Golf Course,713910,-3,,,,8.0
027410.KS,Holdings,551114,-3,,,,8.0
027410.KS,Data Processing,518210,-3,,,,8.0
027410.KS,Delivery Arrange,"493110, 484110",-3,,,,8.0
027410.KS,Electronic Transaction,459999,-3,,,,8.0
027410.KS,Eco-Friendly Manufacturing,339999,-3,,,,8.0
3288.T,Eliminations and Corporate,,-3,,,,5.0
3288.T,Other,,-3,,,,5.0
3288.T,Fluidity Business,531390,-3,,,,5.0
3288.T,Apartment Business,236117,-3,,,,5.0
3288.T,House-related business,531390,-3,,,,5.0
082920.KQ,Battery,,-3,,,,1.0
3289.T,Management,"531312, 531311, 236118",-3,,,,8.0
3289.T,Agency,531210,-3,,,,8.0
3289.T,Elimination,,-3,,,,8.0
3289.T,Hands,"456120, 444110",-3,,,,8.0
3289.T,Wellness,721110,-3,,,,8.0
3289.T,House,531110,-3,,,,8.0
3289.T,City,"221118, 531311, 531120, 236220",-3,,,,8.0
3289.T,Next generation,"561730, 541612, 236116",-3,,,,8.0
4275.T,Industrial material,334413,-3,,,,5.0
4275.T,Bottling,326160,-3,,,,5.0
4275.T,liminations and Corporate,,-3,,,,5.0
4275.T,Chemicals,"325180, 335991",-3,,,,5.0
4275.T,Other,"424950, 424210",-3,,,,5.0
1359.HK,Elimination,,-3,,,,3.0
1359.HK,Financial services,"523940, 523160, 523150, 523910",-3,,,,3.0
1359.HK,Distressed asset management,"523940, 522110",-3,,,,3.0
170920.KQ,FPD,325998,-3,,,,3.0
170920.KQ,Consolidated Adjustment,,-3,,,,3.0
170920.KQ,Semiconductor,333242,-3,,,,3.0
005420.KS,New Material,325180,-3,,,,5.0
005420.KS,Catalyst Segment,325199,-3,,,,5.0
005420.KS,Cobalt Segment,325180,-3,,,,5.0
005420.KS,Internal Adjustment,,-3,,,,5.0
005420.KS,Chemical Segment,325180,-3,,,,5.0
104830.KQ,Gas Segment,,-3,,,,1.0
1862.HK,Elimination,,-3,,,,4.0
1862.HK,Property development,"236220, 236117, 236116, 236115",-3,,,,4.0
1862.HK,Capital platform,"531312, 531120, 531110",-3,,,,4.0
1862.HK,All other platforms,"541410, 531312, 531311, 523910",-3,,,,4.0
3291.T,ID home,"531110, 236116, 236115",-3,,,,8.0
3291.T,Iidasangyo group,"713910, 531110, 236116, 236115",-3,,,,8.0
3291.T,HAJIME Construction Group,"551114, 531110, 236116, 236115",-3,,,,8.0
3291.T,Touei housing group,"541330, 531110, 238910, 236116",-3,,,,8.0
3291.T,Arnest one,"541690, 531110, 522310, 236116",-3,,,,8.0
3291.T,Tact Home Group,"531110, 238910, 236116, 236115",-3,,,,8.0
3291.T,Eliminations & Corporate,,-3,,,,8.0
3291.T,Other,"531210, 327215, 321999, 321911",-3,,,,8.0
6086.T,,,-3,,,,0.0
601985.SS,,,-3,,,,0.0
6088.T,,,-3,,,,0.0
1233.HK,Property Leasing,531120,-3,,,,5.0
1233.HK,Property Development,236117,-3,,,,5.0
1233.HK,Property Management,531311,-3,,,,5.0
1233.HK,Eliminations,,-3,,,,5.0
1233.HK,Urban redevelopment business,"531390, 236117",-3,,,,5.0
0586.HK,Investments in construction material companies and other investments,"562213, 551112",-3,,,,5.0
0586.HK,Port logistics services,"493190, 488320",-3,,,,5.0
0586.HK,Energy preservation and environmental protection solutions,"333248, 236210",-3,,,,5.0
0586.HK,New Building Materials,"562213, 327310",-3,,,,5.0
0586.HK,Unallocated,,-3,,,,5.0
051600.KS,Power equipment,"811310, 541690, 238990, 238210",-3,,,,1.0
600023.SS,Heating Power,221330,-3,,,,2.0
600023.SS,Other Operating,,-3,,,,2.0
2638.HK,Generation and Supply of Electricity,,-3,,,,1.0
6449.TW,,,-3,,,,0.0
603737.SS,Fine Chemistry,"325520, 325510",-3,,,,4.0
603737.SS,Other Business,,-3,,,,4.0
603737.SS,Building Decoration,"325510, 238390",-3,,,,4.0
603737.SS,Waterproof Materials,325211,-3,,,,4.0
688733.SS,,,-3,,,,0.0
833509.BJE,,,-3,,,,0.0
300848.SZ,,,-3,,,,0.0
688669.SS,,,-3,,,,0.0
301206.SZ,"The company's main business is R & D, production and sales of erythritol",311314,-3,,,,1.0
688357.SS,Manufacturing of chemical materials and products,,-3,,,,1.0
603105.SS,Photovoltaic products,"221114, 335999, 334413, 237130",-3,,,,5.0
603105.SS,Other Business,,-3,,,,5.0
603105.SS,Distributed photovoltaic development and service,"811310, 238210, 238160, 237130",-3,,,,5.0
603105.SS,Photovoltaic power generation,221114,-3,,,,5.0
603105.SS,Eliminations,,-3,,,,5.0
002929.SZ,Managed Services,334290,-3,,,,2.0
002929.SZ,Other Business,,-3,,,,2.0
688390.SS,,,-3,,,,0.0
300763.SZ,Eliminations,,-3,,,,4.0
300763.SZ,New energy and power production,"335311, 237990",-3,,,,4.0
300763.SZ,Photovoltaic inverter and photovoltaic system accessories,335312,-3,,,,4.0
300763.SZ,Other Business,,-3,,,,4.0
300737.SZ,Others,,-3,,,,4.0
300737.SZ,Waterproof engineering construction,"541330, 238390",-3,,,,4.0
300737.SZ,Other Business Income,,-3,,,,4.0
300737.SZ,Waterproof material pin,561499,-3,,,,4.0
688257.SS,,,-3,,,,0.0
688269.SS,,,-3,,,,0.0
688550.SS,,,-3,,,,0.0
688156.SS,other,,-3,,,,5.0
688156.SS,River and lake silt business,,-3,,,,5.0
688156.SS,Industrial slag business,,-3,,,,5.0
688156.SS,Engineering mud service,,-3,,,,5.0
688156.SS,Environmental protection technology equipment and materials sales,,-3,,,,5.0
600903.SS,Other,486210,-3,,,,4.0
600903.SS,Commercial Retail,221210,-3,,,,4.0
600903.SS,City Pipe Network,237120,-3,,,,4.0
600903.SS,Eliminations,,-3,,,,4.0
002917.SZ,Other Business,,-3,,,,4.0
002917.SZ,Chemical Materials,"325180, 424690",-3,,,,4.0
002917.SZ,Special Equipment,423830,-3,,,,4.0
002917.SZ,Popular Explosive Products,325920,-3,,,,4.0
300727.SZ,Others,,-3,,,,3.0
300727.SZ,Textile auxiliaries,325998,-3,,,,3.0
300727.SZ,Organosilicon deep processing products,"325212, 325211",-3,,,,3.0
603379.SS,Chemical Industry,325998,-3,,,,2.0
603379.SS,Other,,-3,,,,2.0
9519.T,Renewable Energy Power Generation Business,"221118, 221117, 221115, 221114",-3,,,,3.0
9519.T,Eliminations,,-3,,,,3.0
9519.T,Renewable Energy Development and Operation Business,561499,-3,,,,3.0
6544.T,,,-3,,,,0.0
300620.SZ,,,-3,,,,0.0
300773.SZ,Third party payments,,-3,,,,1.0
688737.SS,,,-3,,,,0.0
688267.SS,,,-3,,,,0.0
603733.SS,Other Business,,-3,,,,2.0
603733.SS,Paper Making,"322220, 322120, 322299",-3,,,,2.0
002978.SZ,Ferrous Metal Mining,,-3,,,,1.0
301219.SZ,,,-3,,,,0.0
267260.KS,"Transformers, breakers, switchboards, inverters, ship electronics",,-3,,,,1.0
267250.KS,Consolidated Adjustment,,-3,,,,6.0
267250.KS,Electric Electronic,"335313, 335311, 333611",-3,,,,6.0
267250.KS,Other Segment,"333248, 551112",-3,,,,6.0
267250.KS,Construction Machinery,"333924, 333120",-3,,,,6.0
267250.KS,Robot,333248,-3,,,,6.0
267250.KS,Oil,"325110, 324110",-3,,,,6.0
1475.HK,HK Operations,"311999, 311919, 311412",-3,,,,3.0
1475.HK,Eliminations,,-3,,,,3.0
1475.HK,PRC Operations,311999,-3,,,,3.0
300783.SZ,Snack Food,,-3,,,,1.0
0788.HK,Tower Business,,-3,,,,1.0
,,,-3,267980.KQ,,,
,,,-3,688077.SS,,,
,,,-3,603267.SS,,,
,,,-3,300699.SZ,,,
,,,-3,301018.SZ,,,
,,,-3,271560.KS,,,
,,,-3,688103.SS,,,
,,,-3,603693.SS,,,
,,,-3,603755.SS,,,
,,,-3,301035.SZ,,,
,,,-3,603876.SS,,,
,,,-3,688025.SS,,,
,,,-3,002937.SZ,,,
,,,-3,605183.SS,,,
,,,-3,301226.SZ,,,
,,,-3,300748.SZ,,,
,,,-3,243840.KQ,,,
,,,-3,301078.SZ,,,
,,,-3,055490.KS,,,
,,,-3,6643.TWO,,,
,,,-3,301031.SZ,,,
,,,-3,301069.SZ,,,
,,,-3,300890.SZ,,,
,,,-3,002996.SZ,,,
,,,-3,280360.KS,,,
,,,-3,688303.SS,,,
,,,-3,1997.HK,,,
,,,-3,300750.SZ,,,
,,,-3,002949.SZ,,,
,,,-3,282330.KS,,,
,,,-3,1727.HK,,,
,,,-3,002956.SZ,,,
,,,-3,186230.KQ,,,
,,,-3,285130.KS,,,
,,,-3,603867.SS,,,
,,,-3,603327.SS,,,
,,,-3,600989.SS,,,
,,,-3,839725.BJE,,,
,,,-3,300986.SZ,,,
,,,-3,6568.T,,,
,,,-3,688707.SS,,,
,,,-3,601615.SS,,,
,,,-3,600929.SS,,,
,,,-3,9273.T,,,
,,,-3,601330.SS,,,
,,,-3,300796.SZ,,,
,,,-3,294870.KS,,,
,,,-3,7033.T,,,
,,,-3,1837.HK,,,
,,,-3,603995.SS,,,
,,,-3,002973.SZ,,,
,,,-3,603719.SS,,,
,,,-3,298000.KS,,,
,,,-3,300720.KS,,,
,,,-3,688006.SS,,,
,,,-3,288620.KQ,,,
,,,-3,010400.KS,,,
,,,-3,601609.SS,,,
,,,-3,002971.SZ,,,
,,,-3,3990.HK,,,
,,,-3,306200.KS,,,
,,,-3,300858.SZ,,,
,,,-3,300866.SZ,,,
,,,-3,194700.KQ,,,
,,,-3,900340.KQ,,,
,,,-3,605128.SS,,,
,,,-3,300898.SZ,,,
,,,-3,688560.SS,,,
,,,-3,300833.SZ,,,
,,,-3,688223.SS,,,
,,,-3,601702.SS,,,
,,,-3,002946.SZ,,,
,,,-3,7049.T,,,
,,,-3,2163.HK,,,
,,,-3,247540.KQ,,,
,,,-3,278280.KQ,,,
,,,-3,1902.HK,,,
,,,-3,002993.SZ,,,
,,,-3,300815.SZ,,,
,,,-3,002988.SZ,,,
,,,-3,688186.SS,,,
,,,-3,688116.SS,,,
,,,-3,688005.SS,,,
,,,-3,688268.SS,,,
,,,-3,605099.SS,,,
,,,-3,300910.SZ,,,
,,,-3,234340.KQ,,,
,,,-3,1821.HK,,,
,,,-3,605123.SS,,,
,,,-3,605399.SS,,,
,,,-3,300873.SZ,,,
,,,-3,603112.SS,,,
,,,-3,300982.SZ,,,
,,,-3,605179.SS,,,
,,,-3,605077.SS,,,
,,,-3,688009.SS,,,
,,,-3,605376.SS,,,
,,,-3,688388.SS,,,
,,,-3,688021.SS,,,
,,,-3,300999.SZ,,,
,,,-3,003816.SZ,,,
,,,-3,3448.T,,,
,,,-3,835185.BJE,,,
,,,-3,688567.SS,,,
,,,-3,4251.T,,,
,,,-3,003031.SZ,,,
,,,-3,301115.SZ,,,
,,,-3,688157.SS,,,
,,,-3,336260.KS,,,
,,,-3,603324.SS,,,
,,,-3,322000.KS,,,
,,,-3,002991.SZ,,,
,,,-3,6186.HK,,,
,,,-3,KRKR.OQ,,,
,,,-3,4485.T,,,
,,,-3,4483.T,,,
,,,-3,9923.HK,,,
,,,-3,7079.T,,,
,,,-3,605338.SS,,,
,,,-3,688819.SS,,,
,,,-3,2211.TW,,,
,,,-3,603195.SS,,,
,,,-3,605089.SS,,,
,,,-3,4051.T,,,
,,,-3,9993.HK,,,
,,,-3,301030.SZ,,,
,,,-3,003035.SZ,,,
,,,-3,6763.TWO,,,
,,,-3,688551.SS,,,
,,,-3,688408.SS,,,
,,,-3,688378.SS,,,
,,,-3,688466.SS,,,
,,,-3,605117.SS,,,
,,,-3,688698.SS,,,
,,,-3,300919.SZ,,,
,,,-3,301190.SZ,,,
,,,-3,300973.SZ,,,
,,,-3,688779.SS,,,
,,,-3,003038.SZ,,,
,,,-3,688628.SS,,,
,,,-3,688063.SS,,,
,,,-3,600956.SS,,,
,,,-3,605020.SS,,,
,,,-3,605167.SS,,,
,,,-3,688501.SS,,,
,,,-3,9979.HK,,,
,,,-3,003030.SZ,,,
,,,-3,262260.KQ,,,
,,,-3,605016.SS,,,
,,,-3,688087.SS,,,
,,,-3,300863.SZ,,,
,,,-3,003000.SZ,,,
,,,-3,300881.SZ,,,
,,,-3,600032.SS,,,
,,,-3,605300.SS,,,
,,,-3,300990.SZ,,,
,,,-3,301091.SZ,,,
,,,-3,301090.SZ,,,
,,,-3,605090.SS,,,
,,,-3,301217.SZ,,,
,,,-3,301058.SZ,,,
,,,-3,301109.SZ,,,
,,,-3,603071.SS,,,
,,,-3,301193.SZ,,,
,,,-3,301155.SZ,,,
,,,-3,9858.HK,,,
,,,-3,301216.SZ,,,
,,,-3,688102.SS,,,
,,,-3,688032.SS,,,
,,,-3,375500.KS,,,
,,,-3,605598.SS,,,
,,,-3,2150.HK,,,
,,,-3,6781.TW,,,
,,,-3,329180.KS,,,
,,,-3,688349.SS,,,
,,,-3,301121.SZ,,,
,,,-3,688190.SS,,,
,,,-3,688323.SS,,,
,,,-3,688355.SS,,,
,,,-3,9985.HK,,,
,,,-3,7373.T,,,
,,,-3,5759.T,,,
,,,-3,688690.SS,,,
,,,-3,2990.T,,,
,,,-3,603237.SS,,,
,,,-3,373220.KS,,,
,,,-3,301289.SZ,,,
,,,-3,7379.T,,,
,,,-3,001283.SZ,,,
,,,-3,688320.SS,,,
,,,-3,301327.SZ,,,
,,,-3,605365.SS,,,
,,,-3,603151.SS,,,
,,,-3,603170.SS,,,
,,,-3,603057.SS,,,
,,,-3,603255.SS,,,
,,,-3,001215.SZ,,,
,,,-3,600955.SS,,,
,,,-3,5076.T,,,
,,,-3,9247.T,,,
348370.KQ,,,-3,,,,0.0
688772.SS,Others,,-3,,,,2.0
688772.SS,Lithium Ion Battery,335910,-3,,,,2.0
301389.SZ,,,-3,,,,0.0
688371.SS,,,-3,,,,0.0
601868.SS,,,-3,,,,0.0
6689.HK,Sales of fruits,,-3,,,,1.0
7383.T,,,-3,,,,0.0
001267.SZ,,,-3,,,,0.0
4125.T,,,-3,,,,0.0
9259.T,,,-3,,,,0.0
402340.KS,,,-3,,,,0.0
688275.SS,,,-3,,,,0.0
9216.T,,,-3,,,,0.0
393890.KQ,,,-3,,,,0.0
688337.SS,Overseas,334515,-3,,,,2.0
688337.SS,Domestic,334515,-3,,,,2.0
3931.HK,EV batteries and ESS products,,-3,,,,1.0
0587.HK,Provision of treatment solutions for industrial solid and hazardous waste,,-3,,,,1.0
YANZ.SI,,,-3,,,,0.0
2411.HK,Trading,445230,-3,,,,3.0
2411.HK,Franchising,459999,-3,,,,3.0
2411.HK,Others,,-3,,,,3.0
9556.T,,,-3,,,,0.0
365340.KQ,Manufacture of secondary battery raw materials,,-3,,,,1.0
9336.T,,,-3,,,,0.0
2937.T,,,-3,,,,0.0
300596.SZ,Polymer Materials Anti-aging Additives Industry,325998,-3,,,,2.0
300596.SZ,Others,,-3,,,,2.0
9090.T,Eliminations,,-3,,,,3.0
9090.T,Others,"722511, 531190, 531120",-3,,,,3.0
