Instrument,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentCode,number of segments
002645.SZ,Waste recycling processing and trade,"562920, 562219",-2,,,,6.0
300285.SZ,Others,325180,-2,,,,4.0
300285.SZ,Catalysis,325180,-2,,,,4.0
300285.SZ,Electronic Material,327110,-2,,,,4.0
300285.SZ,Biomedical material,334510,-2,,,,4.0
300286.SZ,Other,,-2,,,,4.0
300286.SZ,Eliminations,,-2,,,,4.0
300286.SZ,Energy Performance Contracting,541690,-2,,,,4.0
300286.SZ,Contract energy management,"541512, 335313, 334515, 334413",-2,,,,4.0
603599.SS,Guangxin Co Ltd,325320,-2,,,,5.0
603599.SS,Elimination,,-2,,,,5.0
603599.SS,Dongzhi Guangxin,325320,-2,,,,5.0
603599.SS,Guangxin Tongda,424720,-2,,,,5.0
603599.SS,Guangxin Asia,325320,-2,,,,5.0
3479.T,,,-2,,,,0.0
002664.SZ,Manufacture,"336310, 336110, 335312, 333991",-2,,,,1.0
002655.SZ,Electron Components,,-2,,,,1.0
4977.T,,,-2,,,,0.0
130580.KQ,NEIS Data,541990,-2,,,,2.0
130580.KQ,NICE D&B,561450,-2,,,,2.0
300755.SZ,Other Business,,-2,,,,2.0
300755.SZ,Liquor Sales,445320,-2,,,,2.0
002661.SZ,Others,"311999, 311211",-2,,,,4.0
002661.SZ,South of China,311423,-2,,,,4.0
002661.SZ,Center of China,311423,-2,,,,4.0
002661.SZ,East of China,311423,-2,,,,4.0
002696.SZ,Other Business,,-2,,,,6.0
002696.SZ,Eliminations,,-2,,,,6.0
002696.SZ,Aquatic product processing,311710,-2,,,,6.0
002696.SZ,Feed and feed materials,311119,-2,,,,6.0
002696.SZ,Ocean-going plate,311710,-2,,,,6.0
002696.SZ,Biological products,325414,-2,,,,6.0
950110.KQ,Payment Services,522320,-2,,,,4.0
950110.KQ,Services for Electronic Commence,561499,-2,,,,4.0
950110.KQ,Personal Finance Management,522320,-2,,,,4.0
950110.KQ,Adjustment,,-2,,,,4.0
8436.TWO,Taiwan,"325620, 312111, 311999",-2,,,,4.0
8436.TWO,Adjustment & Elimination,,-2,,,,4.0
8436.TWO,Asia,"325620, 311999",-2,,,,4.0
8436.TWO,Other,311999,-2,,,,4.0
601800.SS,Other,,-2,,,,4.0
601800.SS,Dredging Business,,-2,,,,4.0
601800.SS,Infrastructure business,"238120, 237990, 237310, 236220",-2,,,,4.0
601800.SS,Design Business,541330,-2,,,,4.0
603077.SS,Salt Mining,"325180, 212390",-2,,,,6.0
603077.SS,Other Operations,,-2,,,,6.0
603077.SS,Chemical Industry,"212390, 325320, 325199",-2,,,,6.0
603077.SS,Glass Industrial,"327212, 327211",-2,,,,6.0
603077.SS,E-commerce Retail,"459999, 457120",-2,,,,6.0
603077.SS,Eliminations,,-2,,,,6.0
1266.HK,Special Steel,"331110, 333992, 332991, 331210",-2,,,,4.0
1266.HK,Ordinary Steel,"331110, 333992, 332991, 331210",-2,,,,4.0
1266.HK,By-products,423510,-2,,,,4.0
1266.HK,Trading of commodities,423520,-2,,,,4.0
002690.SZ,Production and Sale of Special Equipment for Photoelectric Detection,"334519, 334510",-2,,,,1.0
603806.SS,Other Business,,-2,,,,8.0
603806.SS,Photovolatic backplate,326130,-2,,,,8.0
603806.SS,Hot melt mesh film,326130,-2,,,,8.0
603806.SS,Electronic material,334419,-2,,,,8.0
603806.SS,Eliminations,,-2,,,,8.0
603806.SS,Solar power generation system,"221114, 335999, 334419",-2,,,,8.0
603806.SS,Photovolatic film,326130,-2,,,,8.0
603806.SS,Other,,-2,,,,8.0
002724.SZ,Management Services,335139,-2,,,,6.0
002724.SZ,Design Services,"335139, 335132, 335131",-2,,,,6.0
002724.SZ,Construction,"335132, 335131",-2,,,,6.0
002724.SZ,Fixed lighting equipment,,-2,,,,6.0
002724.SZ,Portable lighting equipment,,-2,,,,6.0
002724.SZ,Mobile lighting equipment,,-2,,,,6.0
002714.SZ,Others,311119,-2,,,,5.0
002714.SZ,Livestock Breeding,112210,-2,,,,5.0
002714.SZ,Trading Business,424520,-2,,,,5.0
002714.SZ,Slaughter and meat business,311611,-2,,,,5.0
002714.SZ,"Sales offset between breeding and slaughter, meat",,-2,,,,5.0
300887.SZ,Technical service,,-2,,,,1.0
300349.SZ,Computer Application Services & Instrumentation industry,"541512, 334514",-2,,,,2.0
300349.SZ,Others,,-2,,,,2.0
300332.SZ,Energy conservation and environmental protection,"237990, 237130",-2,,,,4.0
300332.SZ,Eliminations,,-2,,,,4.0
300332.SZ,Gas Industry,237120,-2,,,,4.0
300332.SZ,Water Treatment Division,"326113, 221310",-2,,,,4.0
002695.SZ,Eliminations,,-2,,,,9.0
002695.SZ,Other divisions,311615,-2,,,,9.0
002695.SZ,Liaoning,311615,-2,,,,9.0
002695.SZ,Fujian,311615,-2,,,,9.0
002695.SZ,Guangdong,311615,-2,,,,9.0
002695.SZ,Jiangxi,311615,-2,,,,9.0
002695.SZ,Rice products business,311991,-2,,,,9.0
002695.SZ,Slaughtering business,311615,-2,,,,9.0
002695.SZ,Guangxi,"311615, 311612, 112390",-2,,,,9.0
002697.SZ,Business Segment,445110,-2,,,,1.0
1300.HK,Feeder cable series,"551112, 335929",-2,,,,6.0
1300.HK,Others,,-2,,,,6.0
1300.HK,New-type Electronic Components,"334419, 334417",-2,,,,6.0
1300.HK,Flameretardant Flexible Cable Series,335931,-2,,,,6.0
1300.HK,Elimination,,-2,,,,6.0
1300.HK,Optical fibre cable series and related products,335921,-2,,,,6.0
1277.HK,Extraction and Sales of Coal Products,,-2,,,,1.0
603288.SS,Other Business,,-2,,,,2.0
603288.SS,Food Manufacturing Industry,"311942, 311941",-2,,,,2.0
300346.SZ,Semiconductors,,-2,,,,1.0
603018.SS,Other Business,,-2,,,,7.0
603018.SS,Test Detection,"541350, 541330, 541320, 541310",-2,,,,7.0
603018.SS,Survey and Design service,"541330, 541310",-2,,,,7.0
603018.SS,Engineering Management,"541330, 541310",-2,,,,7.0
603018.SS,Planning Research,"541330, 541320, 541310",-2,,,,7.0
603018.SS,Other Operation,"488490, 488390",-2,,,,7.0
603018.SS,Engineering Contracting,"237990, 237310",-2,,,,7.0
601016.SS,Other,,-2,,,,2.0
601016.SS,Electric Power,"221118, 237130",-2,,,,2.0
603606.SS,,,-2,,,,0.0
002733.SZ,Other Business,,-2,,,,2.0
002733.SZ,Battery manufacture,335910,-2,,,,2.0
002709.SZ,Fine Chemical Industry,"325180, 325199",-2,,,,1.0
002746.SZ,Fodder Processing,311119,-2,,,,4.0
002746.SZ,Soybean Processing,311224,-2,,,,4.0
002746.SZ,Cultivation,423320,-2,,,,4.0
002746.SZ,Food Processing,"311423, 112320",-2,,,,4.0
603185.SS,Eliminations,,-2,,,,3.0
603185.SS,High Hardness and Brittle Processing Equipment Division,333517,-2,,,,3.0
603185.SS,Monocrystalline silicon product division,334413,-2,,,,3.0
601865.SS,Sales of household glass,"327215, 327211",-2,,,,6.0
601865.SS,Sales of architectural glass,"327212, 327211",-2,,,,6.0
601865.SS,Sales of float glass,"327212, 327211",-2,,,,6.0
601865.SS,Sales of photovoltaic glass,"335999, 334413, 327212, 327211",-2,,,,6.0
601865.SS,Sales of mining products,212390,-2,,,,6.0
601865.SS,Other,,-2,,,,6.0
603609.SS,Other Business,,-2,,,,6.0
603609.SS,Raw material Trade,"424910, 424510",-2,,,,6.0
603609.SS,Feed Production,311119,-2,,,,6.0
603609.SS,Relative Business,311119,-2,,,,6.0
603609.SS,Poultry industry,"311615, 112320",-2,,,,6.0
603609.SS,Pig Industry,112210,-2,,,,6.0
002782.SZ,Others,335999,-2,,,,2.0
002782.SZ,Computer communications and other electronic equipment manufacturing,"334419, 334416",-2,,,,2.0
603026.SS,,,-2,,,,0.0
600939.SS,Others,237990,-2,,,,7.0
600939.SS,Materials Building Sales,423320,-2,,,,7.0
600939.SS,Eliminations,"484110, 327320, 237310, 236220",-2,,,,7.0
600939.SS,Survey and Design Test,541330,-2,,,,7.0
600939.SS,Provide Construction Services,"541330, 237990, 237310, 236220",-2,,,,7.0
600939.SS,Highway Operation,488490,-2,,,,7.0
600939.SS,Other Operations,,-2,,,,7.0
002756.SZ,Other Operating,,-2,,,,3.0
002756.SZ,New Energy Industry Division,,-2,,,,3.0
002756.SZ,Stainless Steel Industry Division,,-2,,,,3.0
002741.SZ,Chemical Industry,,-2,,,,1.0
601512.SS,Diversified Services,"721110, 562111, 523910, 221320",-2,,,,4.0
601512.SS,Municipal Public,236220,-2,,,,4.0
601512.SS,Real Estate Development,"236220, 236210",-2,,,,4.0
601512.SS,Land Development,"236220, 236210",-2,,,,4.0
300351.SZ,Other business,,-2,,,,4.0
300351.SZ,Vehicle and energy information sector,334419,-2,,,,4.0
300351.SZ,Military and other products,"334419, 334417",-2,,,,4.0
300351.SZ,Rail transit and industrial sector,"334419, 334417",-2,,,,4.0
300360.SZ,Other,334515,-2,,,,4.0
300360.SZ,Other Operation,,-2,,,,4.0
300360.SZ,Intelligent power terminal and system,334515,-2,,,,4.0
300360.SZ,Smart metering and acquisition system,334514,-2,,,,4.0
300820.SZ,Metallurgical glass fiber and others,335999,-2,,,,5.0
300820.SZ,Research Institutes,335999,-2,,,,5.0
300820.SZ,Electronic materials such as semiconductor,335999,-2,,,,5.0
300820.SZ,Photovoltaic Industry,335999,-2,,,,5.0
300820.SZ,Other,335999,-2,,,,5.0
002860.SZ,Other Business,,-2,,,,3.0
002860.SZ,White home appliance,335314,-2,,,,3.0
002860.SZ,Motor industry,"336320, 335312",-2,,,,3.0
300376.SZ,High-End Power,"335999, 335312",-2,,,,3.0
300376.SZ,New Energy,335910,-2,,,,3.0
300376.SZ,New Energy Car & Equipment,"336110, 335910",-2,,,,3.0
300390.SZ,Electronic information munufacturing industry,"326111, 314999, 313230",-2,,,,3.0
300390.SZ,Medical Device Industry,339112,-2,,,,3.0
300390.SZ,Elimination,,-2,,,,3.0
603588.SS,Elimination,,-2,,,,3.0
603588.SS,Contracting of project,221320,-2,,,,3.0
603588.SS,Operational Services,"562910, 562219, 562211, 221320",-2,,,,3.0
603336.SS,Fruit and Vegetable Service,"111339, 111333, 111331, 111219",-2,,,,2.0
603336.SS,Other Operation,,-2,,,,2.0
300428.SZ,Other,,-2,,,,6.0
300428.SZ,Aluminium alloy Wheel,331314,-2,,,,6.0
300428.SZ,Eliminations,,-2,,,,6.0
300428.SZ,Intermediate alloy,"331492, 331314",-2,,,,6.0
300428.SZ,Other Business,,-2,,,,6.0
300428.SZ,Cast aluminum alloy,331314,-2,,,,6.0
300395.SZ,Nonmetal Mineral Products,"334419, 327215",-2,,,,2.0
300395.SZ,Other Operating Business,,-2,,,,2.0
300835.SZ,Magnetic tile,,-2,,,,2.0
300835.SZ,others,,-2,,,,2.0
603799.SS,Copper products,"331410, 212230",-2,,,,6.0
603799.SS,Cobalt products,"331410, 212290",-2,,,,6.0
603799.SS,Nickel products,"331410, 212230",-2,,,,6.0
603799.SS,Ternary Material,"331410, 335910",-2,,,,6.0
603799.SS,Other Business,,-2,,,,6.0
603799.SS,Trade and others,423510,-2,,,,6.0
601226.SS,Advanced Iron Structure,238120,-2,,,,5.0
601226.SS,Heating,"332410, 331491",-2,,,,5.0
601226.SS,Material Transmission,238290,-2,,,,5.0
601226.SS,Marine Environment,541620,-2,,,,5.0
601226.SS,Hydrogen Energy Engineering,333248,-2,,,,5.0
603612.SS,Other,,-2,,,,2.0
603612.SS,Non-Metallic Mineral,335991,-2,,,,2.0
1258.HK,Smelting,"331420, 331410, 213114",-2,,,,2.0
1258.HK,Leaching,"331420, 213114",-2,,,,2.0
5703.T,Elimination,,-2,,,,5.0
5703.T,wrought goods,"331313, 524210, 484110, 331315",-2,,,,5.0
5703.T,foil . powder product,331315,-2,,,,5.0
5703.T,alumina.bare metal,331313,-2,,,,5.0
5703.T,board. extruded product,331315,-2,,,,5.0
603993.SS,Others,"331410, 212290",-2,,,,6.0
603993.SS,Processed Molybdenum & Tungsten Products,331491,-2,,,,6.0
603993.SS,Metal Trade,423510,-2,,,,6.0
603993.SS,"Copper, gold and related products","331410, 212230, 212220",-2,,,,6.0
603993.SS,Copper and Cobalt Related Products,"331410, 212230, 212290",-2,,,,6.0
603993.SS,Niobium Related Products,"331410, 212290",-2,,,,6.0
3176.T,Elimination/corporate,,-2,,,,5.0
3176.T,Other Businesses,,-2,,,,5.0
3176.T,Rubber chemicals businesses,"424950, 424690, 424610, 424210",-2,,,,5.0
3176.T,Machine materials,"423830, 423690, 423210, 423120",-2,,,,5.0
3176.T,Overseas subsidiary,"424990, 424910",-2,,,,5.0
1240.HK,Construction,236220,-2,,,,3.0
1240.HK,Foundation,"532412, 238910",-2,,,,3.0
1240.HK,Property Development,236117,-2,,,,3.0
900250.KQ,,,-2,,,,0.0
1030.HK,Elimination,,-2,,,,3.0
1030.HK,Non-A Share Companies,531390,-2,,,,3.0
1030.HK,A Share Company,"531312, 236220, 236116",-2,,,,3.0
1908.HK,Property Development,"236220, 236117",-2,,,,1.0
2236.HK,Elimination,,-2,,,,3.0
2236.HK,Engineering procurement and construction,"551112, 541330, 236210",-2,,,,3.0
2236.HK,Engineering consulting and technical services,541690,-2,,,,3.0
6412.TW,Corporate and Elimination,,-2,,,,4.0
6412.TW,Taiwan,"335132, 335999",-2,,,,4.0
6412.TW,Asia,"336390, 335132, 335999",-2,,,,4.0
6412.TW,The America,"423610, 335999",-2,,,,4.0
6409.TW,Continued Electricity Systerm,,-2,,,,1.0
600927.SS,Eliminations,,-2,,,,7.0
600927.SS,Fund sales business,523910,-2,,,,7.0
600927.SS,Asset management business,523940,-2,,,,7.0
600927.SS,Risk management business,523160,-2,,,,7.0
600927.SS,Overseas business,"523940, 523160, 523150",-2,,,,7.0
600927.SS,Structured subject,523940,-2,,,,7.0
600927.SS,"Futures brokerage business, etc.",523160,-2,,,,7.0
2078.HK,Manufacturing and trading of aluminum products,,-2,,,,1.0
9025.T,Other Businesses,"513210, 518210",-2,,,,5.0
9025.T,Eliminations and Corporate,,-2,,,,5.0
9025.T,International logistics business,"493120, 488320, 483111, 481112",-2,,,,5.0
9025.T,Composite Solutions Business,"488490, 484121, 484110, 236210",-2,,,,5.0
9025.T,Domestic logistics business,"493120, 484230, 484121, 484110",-2,,,,5.0
004090.KS,Synthetic Resin,325211,-2,,,,5.0
004090.KS,Other,,-2,,,,5.0
004090.KS,Chemical,324110,-2,,,,5.0
004090.KS,Asphalt,324121,-2,,,,5.0
004090.KS,Adjustment,,-2,,,,5.0
3380.HK,Property Development,"237210, 236220, 236117",-2,,,,4.0
3380.HK,Development Management,236116,-2,,,,4.0
3380.HK,Property operation,"531190, 531120",-2,,,,4.0
3380.HK,Urban redevelopment,237210,-2,,,,4.0
2386.HK,Construction,237120,-2,,,,6.0
2386.HK,Elimination,,-2,,,,6.0
2386.HK,EPC Contracting,"541330, 237120, 236210",-2,,,,6.0
2386.HK,Equipment Manufacturing,333248,-2,,,,6.0
2386.HK,"Engineering, Consulting and Licensing","541690, 541330",-2,,,,6.0
2386.HK,Unallocated,,-2,,,,6.0
6888.HK,Manufacturing and sale of maintenance equipment,333120,-2,,,,2.0
6888.HK,Provision of road maintenance services,237310,-2,,,,2.0
1107.HK,Property Investment,,-2,,,,1.0
027410.KS,Other,,-2,,,,8.0
027410.KS,Convenience,445131,-2,,,,8.0
027410.KS,Golf Course,713910,-2,,,,8.0
027410.KS,Holdings,551114,-2,,,,8.0
027410.KS,Data Processing,518210,-2,,,,8.0
027410.KS,Delivery Arrange,"493110, 484110",-2,,,,8.0
027410.KS,Electronic Transaction,459999,-2,,,,8.0
027410.KS,Eco-Friendly Manufacturing,339999,-2,,,,8.0
3288.T,Eliminations and Corporate,,-2,,,,6.0
3288.T,Other,,-2,,,,6.0
3288.T,Fluidity Business,531390,-2,,,,6.0
3288.T,Apartment Business,236117,-2,,,,6.0
3288.T,House-related business,531390,-2,,,,6.0
3288.T,Pressance Corporation,"531110, 236117, 236116",-2,,,,6.0
082920.KQ,Battery,,-2,,,,1.0
3289.T,Management,"531312, 531311, 236118",-2,,,,8.0
3289.T,Agency,531210,-2,,,,8.0
3289.T,Elimination,,-2,,,,8.0
3289.T,Hands,"456120, 444110",-2,,,,8.0
3289.T,Wellness,721110,-2,,,,8.0
3289.T,House,531110,-2,,,,8.0
3289.T,City,"221118, 531311, 531120, 236220",-2,,,,8.0
3289.T,Next generation,"561730, 541612, 236116",-2,,,,8.0
4275.T,Industrial material,334413,-2,,,,6.0
4275.T,Bottling,326160,-2,,,,6.0
4275.T,liminations and Corporate,,-2,,,,6.0
4275.T,Chemicals,"325180, 335991",-2,,,,6.0
4275.T,Other,"424950, 424210",-2,,,,6.0
4275.T,engineering service,237990,-2,,,,6.0
1359.HK,Elimination,,-2,,,,3.0
1359.HK,Financial services,"523940, 523160, 523150, 523910",-2,,,,3.0
1359.HK,Distressed asset management,"523940, 522110",-2,,,,3.0
170920.KQ,FPD,325998,-2,,,,3.0
170920.KQ,Consolidated Adjustment,,-2,,,,3.0
170920.KQ,Semiconductor,333242,-2,,,,3.0
005420.KS,New Material,325180,-2,,,,5.0
005420.KS,Catalyst Segment,325199,-2,,,,5.0
005420.KS,Cobalt Segment,325180,-2,,,,5.0
005420.KS,Internal Adjustment,,-2,,,,5.0
005420.KS,Chemical Segment,325180,-2,,,,5.0
104830.KQ,Gas Segment,,-2,,,,1.0
1862.HK,Elimination,,-2,,,,4.0
1862.HK,Property development,"236220, 236117, 236116, 236115",-2,,,,4.0
1862.HK,Capital platform,"531312, 531120, 531110",-2,,,,4.0
1862.HK,All other platforms,"541410, 531312, 531311, 523910",-2,,,,4.0
3291.T,ID home,"531110, 236116, 236115",-2,,,,8.0
3291.T,Iidasangyo group,"713910, 531110, 236116, 236115",-2,,,,8.0
3291.T,HAJIME Construction Group,"551114, 531110, 236116, 236115",-2,,,,8.0
3291.T,Touei housing group,"541330, 531110, 238910, 236116",-2,,,,8.0
3291.T,Arnest one,"541690, 531110, 522310, 236116",-2,,,,8.0
3291.T,Tact Home Group,"531110, 238910, 236116, 236115",-2,,,,8.0
3291.T,Eliminations & Corporate,,-2,,,,8.0
3291.T,Other,"531210, 327215, 321999, 321911",-2,,,,8.0
6086.T,,,-2,,,,0.0
601985.SS,Other operation,,-2,,,,9.0
601985.SS,North-west China,"221118, 541690, 221113",-2,,,,9.0
601985.SS,Huandong,"221118, 541690, 221113",-2,,,,9.0
601985.SS,North China,"221118, 541690, 221113",-2,,,,9.0
601985.SS,North-east China,"221118, 541690, 221113",-2,,,,9.0
601985.SS,Central China,"221118, 541690, 221113",-2,,,,9.0
601985.SS,South China,"221118, 541690, 221113",-2,,,,9.0
601985.SS,South-west China,"221118, 541690, 221113",-2,,,,9.0
601985.SS,Eliminations,,-2,,,,9.0
6088.T,,,-2,,,,0.0
1233.HK,Property Leasing,531120,-2,,,,4.0
1233.HK,Property Development,236117,-2,,,,4.0
1233.HK,Eliminations,,-2,,,,4.0
1233.HK,Urban redevelopment business,"531390, 236117",-2,,,,4.0
0586.HK,Investments in construction material companies and other investments,"562213, 551112",-2,,,,6.0
0586.HK,Port logistics services,"493190, 488320",-2,,,,6.0
0586.HK,New Building Materials,"562213, 327310",-2,,,,6.0
0586.HK,Unallocated,,-2,,,,6.0
0586.HK,Waste-to-energy projects,"221118, 562213, 562112, 562111",-2,,,,6.0
0586.HK,Solid waste solutions,,-2,,,,6.0
051600.KS,Power equipment,"811310, 541690, 238990, 238210",-2,,,,1.0
600023.SS,Heating Power,221330,-2,,,,3.0
600023.SS,Electricity,221112,-2,,,,3.0
600023.SS,Other Operating,,-2,,,,3.0
2638.HK,Generation and Supply of Electricity,,-2,,,,1.0
6449.TW,,,-2,,,,0.0
603737.SS,Fine Chemistry,"325520, 325510",-2,,,,4.0
603737.SS,Other Business,,-2,,,,4.0
603737.SS,Building Decoration,"325510, 238390",-2,,,,4.0
603737.SS,Waterproof Materials,325211,-2,,,,4.0
688733.SS,,,-2,,,,0.0
833509.BJE,Manufacturing of electronic measuring instruments,,-2,,,,1.0
300848.SZ,Chemical Materials and Chemical Products Manufacturing,,-2,,,,1.0
688669.SS,,,-2,,,,0.0
301206.SZ,,,-2,,,,0.0
688357.SS,Manufacturing of chemical materials and products,,-2,,,,1.0
603105.SS,Photovoltaic products,"221114, 335999, 334413, 237130",-2,,,,5.0
603105.SS,Other Business,,-2,,,,5.0
603105.SS,Distributed photovoltaic development and service,"811310, 238210, 238160, 237130",-2,,,,5.0
603105.SS,Photovoltaic power generation,221114,-2,,,,5.0
603105.SS,Material sales and Other,334413,-2,,,,5.0
002929.SZ,Managed Services,334290,-2,,,,5.0
002929.SZ,Other Business,,-2,,,,5.0
002929.SZ,Cloud and IDC,541511,-2,,,,5.0
002929.SZ,Industry Digitization,541511,-2,,,,5.0
002929.SZ,Electricity and new energy,237130,-2,,,,5.0
688390.SS,,,-2,,,,0.0
300763.SZ,Eliminations,,-2,,,,5.0
300763.SZ,New energy and power production,"335311, 237990",-2,,,,5.0
300763.SZ,Photovoltaic inverter and photovoltaic system accessories,335312,-2,,,,5.0
300763.SZ,Other Business,,-2,,,,5.0
300763.SZ,Other,561499,-2,,,,5.0
300737.SZ,Others,,-2,,,,5.0
300737.SZ,Waterproof coating sales,325998,-2,,,,5.0
300737.SZ,Waterproofing membrane sales,"325998, 325510, 325199",-2,,,,5.0
300737.SZ,Waterproof engineering construction,"541330, 238390",-2,,,,5.0
300737.SZ,Other Business Income,,-2,,,,5.0
688257.SS,,,-2,,,,0.0
688269.SS,,,-2,,,,0.0
688550.SS,,,-2,,,,0.0
688156.SS,,,-2,,,,0.0
600903.SS,Other,486210,-2,,,,4.0
600903.SS,Commercial Retail,221210,-2,,,,4.0
600903.SS,City Pipe Network,237120,-2,,,,4.0
600903.SS,Eliminations,,-2,,,,4.0
002917.SZ,Other Business,,-2,,,,5.0
002917.SZ,Chemical Materials,"325180, 424690",-2,,,,5.0
002917.SZ,Special Equipment,423830,-2,,,,5.0
002917.SZ,Popular Explosive Products,325920,-2,,,,5.0
002917.SZ,Engineering blasting,325920,-2,,,,5.0
300727.SZ,Others,,-2,,,,3.0
300727.SZ,Textile auxiliaries,325998,-2,,,,3.0
300727.SZ,Organosilicon deep processing products,"325212, 325211",-2,,,,3.0
603379.SS,Chemical Industry,325998,-2,,,,1.0
9519.T,Renewable Energy Power Generation Business,"221118, 221117, 221115, 221114",-2,,,,3.0
9519.T,Eliminations,,-2,,,,3.0
9519.T,Renewable Energy Development and Operation Business,561499,-2,,,,3.0
6544.T,,,-2,,,,0.0
300620.SZ,Optical communications devices,335999,-2,,,,1.0
300773.SZ,Third party payments,,-2,,,,1.0
688737.SS,,,-2,,,,0.0
688267.SS,,,-2,,,,0.0
603733.SS,Other Business,,-2,,,,2.0
603733.SS,Paper Making,"322220, 322120, 322299",-2,,,,2.0
002978.SZ,Ferrous Metal Mining,,-2,,,,2.0
002978.SZ,Other,,-2,,,,2.0
301219.SZ,,,-2,,,,0.0
267260.KS,"Transformers, breakers, switchboards, inverters, ship electronics",,-2,,,,1.0
267250.KS,Consolidated Adjustment,,-2,,,,6.0
267250.KS,Electric Electronic,"335313, 335311, 333611",-2,,,,6.0
267250.KS,Other Segment,"333248, 551112",-2,,,,6.0
267250.KS,Construction Machinery,"333924, 333120",-2,,,,6.0
267250.KS,Oil,"325110, 324110",-2,,,,6.0
267250.KS,Ship Service,"541330, 336611",-2,,,,6.0
1475.HK,HK Operations,"311999, 311919, 311412",-2,,,,3.0
1475.HK,Eliminations,,-2,,,,3.0
1475.HK,PRC Operations,311999,-2,,,,3.0
300783.SZ,Snack Food,,-2,,,,1.0
0788.HK,Tower Business,,-2,,,,1.0
600651.SS,Other Operating,,-2,,,,3.0
600651.SS,Overseas,"335139, 541330, 423620, 238210",-2,,,,3.0
600651.SS,Domestic,"335139, 541330, 423620, 238210",-2,,,,3.0
0617.HK,Construction and Building Related Businesses,"531312, 236220",-2,,,,8.0
0617.HK,Asset Management,"523940, 551112, 523910",-2,,,,8.0
0617.HK,Elimination,,-2,,,,8.0
0617.HK,Hotel Ownership and Management,721110,-2,,,,8.0
0617.HK,Property Development and Investment,"531311, 531120, 236220, 236117",-2,,,,8.0
0617.HK,Aircraft Ownership and Leasing,532411,-2,,,,8.0
0617.HK,Others,"722511, 531312, 525990, 424490",-2,,,,8.0
0617.HK,Financial assets investments ,523910,-2,,,,8.0
000005.SZ,Other Business,,-2,,,,3.0
000005.SZ,Environment Business Income,"541330, 237990, 237110",-2,,,,3.0
000005.SZ,"Hotel management, property management income","722320, 721110, 531311",-2,,,,3.0
000012.SZ,Unallocated Items,,-2,,,,4.0
000012.SZ,Solar Energy,334413,-2,,,,4.0
000012.SZ,Glass and Glass Products,"327215, 327212, 327211",-2,,,,4.0
000012.SZ,Electronics and Display device,334419,-2,,,,4.0
0371.HK,Technical and consultancy services and sales of machineries,541620,-2,,,,3.0
0371.HK,Water distribution,221310,-2,,,,3.0
0371.HK,Sewage and reclaimed water treatment and construction,"237110, 221320, 221310",-2,,,,3.0
600021.SS,Electric Power Generation,"221118, 221112",-2,,,,1.0
0632.HK,Oil and gas sales,424720,-2,,,,2.0
0632.HK,Trading of oil-related and other products,424720,-2,,,,2.0
9933.TW,Environment & Resource,562213,-2,,,,5.0
9933.TW,Other Operation,"237990, 237130, 236210",-2,,,,5.0
9933.TW,Project & Service,237120,-2,,,,5.0
9933.TW,Sales,325199,-2,,,,5.0
9933.TW,Intercompany Elimination,,-2,,,,5.0
2915.T,Seasoning·Processed Food Business,"311999, 311942, 311941",-2,,,,4.0
2915.T,Other,311991,-2,,,,4.0
2915.T,Daily Dish Related Business,"311999, 311991",-2,,,,4.0
2915.T,Elimination & Corporate,,-2,,,,4.0
9948.T,,,-2,,,,0.0
001430.KS,Special Steel,"331513, 331221",-2,,,,1.0
0456.HK,Property Development and investment,"531120, 531110, 236220, 236117",-2,,,,2.0
0456.HK,Trading and leasing of buses,"532120, 423110",-2,,,,2.0
600688.SS,Synthetic Fibers,325220,-2,,,,7.0
600688.SS,Refined Oil Products,324110,-2,,,,7.0
600688.SS,Plastics,325211,-2,,,,7.0
600688.SS,Other Segment,"561499, 532490",-2,,,,7.0
600688.SS,Intersegment Eliminations,,-2,,,,7.0
600688.SS,Intermediate Oil Products,324110,-2,,,,7.0
600688.SS,Petrochemical Products Trade,424720,-2,,,,7.0
011170.KS,Other Segments,531120,-2,,,,5.0
011170.KS,Polymers,"325211, 325110",-2,,,,5.0
011170.KS,Monomers,"325211, 325110",-2,,,,5.0
011170.KS,Consolidate Adjustment,,-2,,,,5.0
011170.KS,Basic Fraction,325110,-2,,,,5.0
010130.KS,Nonferrous Metal Import & Export,423510,-2,,,,4.0
010130.KS,Mining Development,212230,-2,,,,4.0
010130.KS,Manufacture and sale of non-ferrous metal,"331410, 212230, 212220",-2,,,,4.0
010130.KS,Consolidation Adjustment,,-2,,,,4.0
005090.KS,Intercompany Elimination,,-2,,,,4.0
005090.KS,Glass,327213,-2,,,,4.0
005090.KS,Power generation/energy,"221118, 221330",-2,,,,4.0
005090.KS,Construction and real estate,"531120, 237990, 236210",-2,,,,4.0
011810.KS,Trade Segment,"483111, 424720, 423510, 336611",-2,,,,3.0
011810.KS,Investment Business Segment,"523910, 423510",-2,,,,3.0
011810.KS,Other Segment,"722320, 721110, 541690",-2,,,,3.0
014910.KS,Metallized Film,"561910, 326113",-2,,,,3.0
014910.KS,DM,491110,-2,,,,3.0
014910.KS,Consolidation Adjustment,,-2,,,,3.0
0563.HK,"Residential and commercial properties development, property investment and hotel operations",,-2,,,,1.0
