Instrument,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentCode,number of segments
300660.SZ,Other,"423610, 335999, 334419",-5,,,,6.0
300660.SZ,Automobile Parts,"336390, 336320, 336370, 333996",-5,,,,6.0
300660.SZ,Air Conditioning Motor and Components,"335312, 334419",-5,,,,6.0
2296.T,Elimination,,-5,,,,4.0
2296.T,Meat,311612,-5,,,,4.0
2296.T,Processed Food,311612,-5,,,,4.0
2296.T,Other Business,"561499, 541614",-5,,,,4.0
300791.SZ,,,-5,,,,0.0
300693.SZ,New Energy Industry,334419,-5,,,,3.0
300693.SZ,Others,,-5,,,,3.0
300693.SZ,Smart Grid Industry,335999,-5,,,,3.0
300761.SZ,Goose,112390,-5,,,,4.0
300761.SZ,Pig,112210,-5,,,,4.0
300761.SZ,Chicken,112320,-5,,,,4.0
300761.SZ,Eliminations,,-5,,,,4.0
1579.HK,,,-5,,,,0.0
301266.SZ,,,-5,,,,0.0
300712.SZ,Professional technical service industry,"513210, 541370, 335999, 237130",-5,,,,2.0
300712.SZ,Other Business,,-5,,,,2.0
002891.SZ,Pet-Food and supplies,311111,-5,,,,2.0
002891.SZ,Other business,,-5,,,,2.0
2820.T,,,-5,,,,0.0
6196.T,,,-5,,,,0.0
1257.HK,Solar energy and wind power project operation,"221118, 237130",-5,,,,3.0
1257.HK,Hazardous and solid waste treatment project construction and operation,"562112, 562111",-5,,,,3.0
1257.HK,Integrated biomass utilisation project construction and operation,221118,-5,,,,3.0
603659.SS,Others,,-5,,,,2.0
603659.SS,Lithium Battery Material & Equipment,335991,-5,,,,2.0
1458.HK,,,-5,,,,0.0
1610.HK,Intersegment elimination,,-5,,,,5.0
1610.HK,Hog production,"311119, 112210",-5,,,,5.0
1610.HK,Meat import,424470,-5,,,,5.0
1610.HK,Processed meat products,"311615, 311612",-5,,,,5.0
1610.HK,Fresh pork,"551112, 311611",-5,,,,5.0
605006.SS,,,-5,,,,0.0
688089.SS,Food Manufacturing segment,,-5,,,,1.0
300709.SZ,Consumer Electronics,334419,-5,,,,3.0
300709.SZ,Other Business,"541990, 334419",-5,,,,3.0
300709.SZ,Other Businesses,,-5,,,,3.0
6532.T,,,-5,,,,0.0
300713.SZ,Power Industry,"335999, 335311",-5,,,,3.0
300713.SZ,"Other(Metallurgy, Coal & Chemical)",335311,-5,,,,3.0
300713.SZ,New energy auto industry,"336350, 335999, 335311",-5,,,,3.0
3768.HK,Wastewater treatment,221320,-5,,,,3.0
3768.HK,Others,237110,-5,,,,3.0
3768.HK,Water supply,221310,-5,,,,3.0
4189.T,,,-5,,,,0.0
300769.SZ,Foshan Defang,325180,-5,,,,4.0
300769.SZ,Shandong Defang,325180,-5,,,,4.0
300769.SZ,Eliminations,,-5,,,,4.0
300769.SZ,Defang Nano,325180,-5,,,,4.0
600651.SS,Other Operating,,-5,,,,6.0
600651.SS,Lightening Fixture Engineering,238210,-5,,,,6.0
600651.SS,"Bulb, Lights and Related Manufacturing and Sales",335139,-5,,,,6.0
600651.SS,Audio Equipment Sales and Servicing,334310,-5,,,,6.0
600651.SS,Energy Management Contract,541990,-5,,,,6.0
600651.SS,Information Services Fees,519290,-5,,,,6.0
0617.HK,Other,,-5,,,,8.0
0617.HK,Construction and Building Related Businesses,"531312, 236220",-5,,,,8.0
0617.HK,Asset Management,"523940, 551112, 523910",-5,,,,8.0
0617.HK,Elimination,,-5,,,,8.0
0617.HK,Hotel Ownership and Management,721110,-5,,,,8.0
0617.HK,Property Development and Investment,"531311, 531120, 236220, 236117",-5,,,,8.0
0617.HK,Financial assets and investment,,-5,,,,8.0
0617.HK,Aircraft Ownership and Leasing,532411,-5,,,,8.0
000005.SZ,Other Business,,-5,,,,3.0
000005.SZ,Real Estate Management,"531312, 531311",-5,,,,3.0
000005.SZ,Environment Business Income,"541330, 237990, 237110",-5,,,,3.0
000012.SZ,Unallocated Items,,-5,,,,4.0
000012.SZ,Solar Energy,334413,-5,,,,4.0
000012.SZ,Plate Glass,"327215, 327212",-5,,,,4.0
000012.SZ,Fine Glass and Ceramics,"327215, 327212",-5,,,,4.0
0371.HK,Technical and consultancy services and sales of machineries,541620,-5,,,,3.0
0371.HK,Water distribution,221310,-5,,,,3.0
0371.HK,Sewage and reclaimed water treatment and construction,"237110, 221320, 221310",-5,,,,3.0
600021.SS,Electric Power Generation,"221118, 221112",-5,,,,5.0
600021.SS,Transportation,,-5,,,,5.0
600021.SS,Technical Services,,-5,,,,5.0
600021.SS,Trading,423520,-5,,,,5.0
600021.SS,Other Operations,,-5,,,,5.0
0632.HK,Oil and gas sales,424720,-5,,,,2.0
0632.HK,Trading of oil-related and other products,424720,-5,,,,2.0
9933.TW,Environment & Resource,562213,-5,,,,5.0
9933.TW,Other Operation,"237990, 237130, 236210",-5,,,,5.0
9933.TW,Project & Service,237120,-5,,,,5.0
9933.TW,Sales,325199,-5,,,,5.0
9933.TW,Intercompany Elimination,,-5,,,,5.0
2915.T,Seasoning·Processed Food Business,"311999, 311942, 311941",-5,,,,4.0
2915.T,Other,311991,-5,,,,4.0
2915.T,Daily Dish Related Business,"311999, 311991",-5,,,,4.0
2915.T,Elimination & Corporate,,-5,,,,4.0
9948.T,Other,"561510, 531110, 524210, 524113",-5,,,,2.0
9948.T,Retail Business,"562111, 541410, 445110, 238190",-5,,,,2.0
001430.KS,Special Steel,"331513, 331221",-5,,,,2.0
001430.KS,Automobile Parts,336350,-5,,,,2.0
0456.HK,,,-5,,,,0.0
600688.SS,Synthetic Fibers,325220,-5,,,,6.0
600688.SS,Refined Oil Products,324110,-5,,,,6.0
600688.SS,Plastics,325211,-5,,,,6.0
600688.SS,Other Segment,"561499, 532490",-5,,,,6.0
600688.SS,Intermediate Oil Products,324110,-5,,,,6.0
600688.SS,Petrochemical Products Trade,424720,-5,,,,6.0
011170.KS,Other Segments,531120,-5,,,,5.0
011170.KS,Polymers,"325211, 325110",-5,,,,5.0
011170.KS,Monomers,"325211, 325110",-5,,,,5.0
011170.KS,Consolidate Adjustment,,-5,,,,5.0
011170.KS,Basic Fraction,325110,-5,,,,5.0
010130.KS,Nonferrous Metal Import & Export,423510,-5,,,,4.0
010130.KS,Mining Development,212230,-5,,,,4.0
010130.KS,Manufacture and sale of non-ferrous metal,"331410, 212230, 212220",-5,,,,4.0
010130.KS,Consolidation Adjustment,,-5,,,,4.0
005090.KS,Other Segment,"523150, 531120",-5,,,,3.0
005090.KS,Glass,327213,-5,,,,3.0
005090.KS,Can,332431,-5,,,,3.0
011810.KS,Trade Segment,"483111, 424720, 423510, 336611",-5,,,,4.0
011810.KS,Investment Business Segment,"523910, 423510",-5,,,,4.0
011810.KS,Consolidation Adjustment,,-5,,,,4.0
011810.KS,Other Segment,"722320, 721110, 541690",-5,,,,4.0
014910.KS,Metallized Film,"561910, 326113",-5,,,,3.0
014910.KS,DM,491110,-5,,,,3.0
014910.KS,Consolidation Adjustment,,-5,,,,3.0
0563.HK,,,-5,,,,0.0
2516.TW,Constructing,"237310, 236220, 236118, 236116",-5,,,,1.0
600673.SS,Other Operations,,-5,,,,5.0
600673.SS,Chemicals,325998,-5,,,,5.0
600673.SS,Electrical Components,"335999, 331315",-5,,,,5.0
600673.SS,Others,335999,-5,,,,5.0
600673.SS,Alloy Material,331315,-5,,,,5.0
600676.SS,Manufacturing&Services after Car Sale,336390,-5,,,,6.0
600676.SS,Logistics and Passenger Transport,"541614, 484122, 484121, 484110",-5,,,,6.0
600676.SS,Intersegment Eliminations,,-5,,,,6.0
600676.SS,Passenger Transport and Tourism,"487210, 485210",-5,,,,6.0
600676.SS,Car Sale&After Sale Service,"811111, 441110",-5,,,,6.0
600676.SS,Others,484110,-5,,,,6.0
9956.T,Eliminations and Corporate,,-5,,,,7.0
9956.T,Sports Club Business,"459110, 713940",-5,,,,7.0
9956.T,Home Center Business,444110,-5,,,,7.0
9956.T,Supermarket Business,445110,-5,,,,7.0
9956.T,Drugstore Business,456110,-5,,,,7.0
9956.T,Other,,-5,,,,7.0
9956.T,Distribution-related businesses,"424490, 424420",-5,,,,7.0
2511.TW,Hotel,721110,-5,,,,4.0
2511.TW,Construction,"236220, 236116",-5,,,,4.0
2511.TW,Eliminations,,-5,,,,4.0
2511.TW,Others,"561612, 531311, 531110, 525990",-5,,,,4.0
0385.HK,Others,,-5,,,,5.0
0385.HK,Plastic and Chemical Products,"424690, 424610",-5,,,,5.0
0385.HK,Building Construction,"551112, 238910, 237990",-5,,,,5.0
0385.HK,Foundation Piling and ground investigation,238910,-5,,,,5.0
0385.HK,Building Related Contracting Services,"541330, 238220, 236116",-5,,,,5.0
0059.HK,Property Management,"531312, 531311",-5,,,,3.0
0059.HK,Property Development,"721110, 236220, 236117",-5,,,,3.0
0059.HK,Property Investment,"531120, 531110",-5,,,,3.0
600615.SS,Other,,-5,,,,2.0
600615.SS,Manufacturing,"331313, 331491",-5,,,,2.0
600644.SS,Electrical Supplies,"221122, 221111",-5,,,,4.0
600644.SS,Natural Gas Distribution,"237120, 221210",-5,,,,4.0
600644.SS,Other Operations,,-5,,,,4.0
600644.SS,Water Supplies,"221320, 221310",-5,,,,4.0
600642.SS,Petroleum and Natural Gas,"211120, 221210",-5,,,,4.0
600642.SS,Electric Power,221112,-5,,,,4.0
600642.SS,Other Segment,,-5,,,,4.0
600642.SS,Coal,423520,-5,,,,4.0
600663.SS,Other Operating,,-5,,,,5.0
600663.SS,Others,,-5,,,,5.0
600663.SS,Real Estate Business,"531312, 531311, 531120, 531110",-5,,,,5.0
600663.SS,Trust Business,523991,-5,,,,5.0
600663.SS,Security Business,"523940, 523150",-5,,,,5.0
600678.SS,Building materials,"327310, 212311",-5,,,,4.0
600678.SS,Logistics Industry,"493190, 482112, 482111",-5,,,,4.0
600678.SS,Eliminations,,-5,,,,4.0
600678.SS,New Energy,"336390, 335999",-5,,,,4.0
600608.SS,Commodity circulation industry,"424910, 424690, 424610, 423510",-5,,,,3.0
600608.SS,Steel,331210,-5,,,,3.0
600608.SS,Other Operation,,-5,,,,3.0
600603.SS,Logistics Park Management,531120,-5,,,,6.0
600603.SS,Commercial Factoring,522299,-5,,,,6.0
600603.SS,Eliminations,,-5,,,,6.0
600603.SS,Other Business,,-5,,,,6.0
600603.SS,Property Sales,"531120, 236220",-5,,,,6.0
600603.SS,Other,"482112, 482111",-5,,,,6.0
600641.SS,Real Estate Sales,"531311, 531110, 236117",-5,,,,4.0
600641.SS,Other Operations,,-5,,,,4.0
600641.SS,Trade,213115,-5,,,,4.0
600641.SS,Service Industry,721110,-5,,,,4.0
000027.SZ,Transportation,"486210, 221210",-5,,,,3.0
000027.SZ,Others,"562910, 562213, 562212",-5,,,,3.0
000027.SZ,Power Sales,"221115, 221114, 221112, 221111",-5,,,,3.0
600808.SS,Billet pig iron sales,331110,-5,,,,5.0
600808.SS,Coking by-product sales,331110,-5,,,,5.0
600808.SS,Other business,,-5,,,,5.0
600808.SS,Steel sales,331110,-5,,,,5.0
600808.SS,Other,523940,-5,,,,5.0
600692.SS,Agriculture,"115310, 115210, 115116",-5,,,,8.0
600692.SS,Transportation Operations,"485999, 485310",-5,,,,8.0
600692.SS,Merchandising,"423710, 423510, 423320",-5,,,,8.0
600692.SS,Tourism,561510,-5,,,,8.0
600692.SS,Engineering,"541330, 237990, 237130, 236116",-5,,,,8.0
600692.SS,Advertisement,"541890, 541850, 541810",-5,,,,8.0
600692.SS,Other Operation,,-5,,,,8.0
600692.SS,Property Sales,236117,-5,,,,8.0
600691.SS,Fertilizer manufacturing industry,325311,-5,,,,8.0
600691.SS,Other,"325180, 424690, 325311, 325199",-5,,,,8.0
600691.SS,Trading,424690,-5,,,,8.0
600691.SS,Public service industry,541910,-5,,,,8.0
600691.SS,Other Business,,-5,,,,8.0
600691.SS,Equipment manufacturing industry,333248,-5,,,,8.0
600691.SS,Fine Chemical Manufacturing Industry,"325180, 325199",-5,,,,8.0
600691.SS,Basic Chemical Manufacturing Industry,"325180, 325199",-5,,,,8.0
000541.SZ,Other Business,,-5,,,,4.0
000541.SZ,LED Lighting Products,335139,-5,,,,4.0
000541.SZ,Traditional Lighting Products,335139,-5,,,,4.0
000541.SZ,Electrical Products,334413,-5,,,,4.0
000553.SZ,Crop protection products,"424910, 325320",-5,,,,2.0
000553.SZ,Fine chemical products,"325998, 325412, 325199",-5,,,,2.0
000040.SZ,Real Estate,"531312, 531311, 531120, 531110",-5,,,,3.0
000040.SZ,New Energy,"221118, 237130",-5,,,,3.0
000040.SZ,Environment Protection,"562910, 541620, 237990",-5,,,,3.0
9908.TW,Telecommunications,532310,-5,,,,8.0
9908.TW,Eliminations,,-5,,,,8.0
9908.TW,Others,532310,-5,,,,8.0
9908.TW,Investment,531120,-5,,,,8.0
9908.TW,Installation,"238220, 237120",-5,,,,8.0
9908.TW,Gas,221210,-5,,,,8.0
9908.TW,Telecommunication,532310,-5,,,,8.0
9908.TW,Corporate Expense,,-5,,,,8.0
2611.TW,Petrol Station,457110,-5,,,,5.0
2611.TW,Transportation,"484230, 484110",-5,,,,5.0
2611.TW,Restaurants,"722511, 721110, 713940",-5,,,,5.0
2611.TW,Circulation,541614,-5,,,,5.0
2611.TW,Ticket Management,457110,-5,,,,5.0
1712.TW,Plant protection segment,"325998, 325320, 325311",-5,,,,3.0
1712.TW,Supermarkets,445110,-5,,,,3.0
1712.TW,Others,"326199, 111422",-5,,,,3.0
2520.TW,Construction,"531120, 531110, 236220, 236117",-5,,,,4.0
2520.TW,Building,"237990, 237310, 236210",-5,,,,4.0
2520.TW,Intercompany Eliminations,,-5,,,,4.0
2520.TW,Department Store,455110,-5,,,,4.0
1456.TW,Other Department,541810,-5,,,,3.0
1456.TW,Fabric Dept.,313110,-5,,,,3.0
1456.TW,Real Estate Department,"531120, 531110, 236220, 236117",-5,,,,3.0
0985.HK,Property Investment,531120,-5,,,,5.0
0985.HK,Investments in Financial Instruments,523940,-5,,,,5.0
0985.HK,Mining Business,212115,-5,,,,5.0
0985.HK,E-logistics platform,541614,-5,,,,5.0
0985.HK,Money Lending,522291,-5,,,,5.0
001340.KS,Other Segment,"713940, 713910",-5,,,,2.0
001340.KS,CA Segment,325180,-5,,,,2.0
010140.KS,Construction,"237990, 236116",-5,,,,2.0
010140.KS,Ship Building,"541330, 336611",-5,,,,2.0
600827.SS,Department Stores,455110,-5,,,,9.0
600827.SS,Supermarkets,445110,-5,,,,9.0
600827.SS,Other Bussiness,,-5,,,,9.0
600827.SS,Other Main Bussiness,,-5,,,,9.0
600827.SS,Marketplace,"445250, 445240, 445230",-5,,,,9.0
600827.SS,Specialty,458110,-5,,,,9.0
600827.SS,Convenience Store,445131,-5,,,,9.0
600827.SS,Outlets,455110,-5,,,,9.0
600827.SS,Shopping Mall,455110,-5,,,,9.0
6420.T,,,-5,,,,0.0
1309.TW,Plastics Material,325211,-5,,,,2.0
1309.TW,Glasswool,327993,-5,,,,2.0
600848.SS,Real Estate,"531130, 531120, 236117",-5,,,,2.0
600848.SS,Other Operation,334513,-5,,,,2.0
9946.T,Domestic,"445131, 484110",-5,,,,3.0
9946.T,Eliminations and Corporate,,-5,,,,3.0
9946.T,Overseas,445131,-5,,,,3.0
1047.HK,Trading,424610,-5,,,,4.0
1047.HK,Colorants,"325130, 325510",-5,,,,4.0
1047.HK,Engineering plastics,326199,-5,,,,4.0
1047.HK,Others,,-5,,,,4.0
000567.SZ,Other Operation,,-5,,,,2.0
000567.SZ,Financial Industry,523940,-5,,,,2.0
000036.SZ,Real Estate,"531312, 531311, 236220, 236117",-5,,,,4.0
000036.SZ,Other Operating Revenue,,-5,,,,4.0
000036.SZ,Lease Services,"531120, 531110",-5,,,,4.0
000036.SZ,Hotel,721110,-5,,,,4.0
9974.T,,,-5,,,,0.0
1118.HK,,,-5,,,,0.0
600876.SS,Domestic,"327992, 327211",-5,,,,1.0
000573.SZ,Real Estate,"531120, 531110, 236220, 236117",-5,,,,6.0
000573.SZ,Utility,"221310, 221122",-5,,,,6.0
000573.SZ,Other Business,,-5,,,,6.0
000573.SZ,Coal,212114,-5,,,,6.0
000573.SZ,Elimination,,-5,,,,6.0
000573.SZ,Waste battery recycling and processing,"562219, 562211, 562112",-5,,,,6.0
007310.KS,Mayonnaise & Sauce,311941,-5,,,,6.0
007310.KS,Curry,311999,-5,,,,6.0
007310.KS,Other,,-5,,,,6.0
007310.KS,Ramen & Cellophane noodles,311824,-5,,,,6.0
007310.KS,Rice & Tuna,"311710, 311999",-5,,,,6.0
007310.KS,Sesame oil & Edible oil,311225,-5,,,,6.0
014790.KS,Other Segment,"493110, 488310",-5,,,,5.0
014790.KS,Overseas,"237990, 237310",-5,,,,5.0
014790.KS,Construction,"236220, 236210, 236116",-5,,,,5.0
014790.KS,Civil,"237990, 237310",-5,,,,5.0
014790.KS,Self,236116,-5,,,,5.0
000546.SZ,other,561499,-5,,,,3.0
000546.SZ,Construction Material,"327320, 327310",-5,,,,3.0
000546.SZ,Environmental Technology,"562219, 562211, 562111, 541330",-5,,,,3.0
2222.T,Sucrey,"311352, 311340",-5,,,,7.0
2222.T,KCC Business,"311352, 311340",-5,,,,7.0
2222.T,Kujukushima group,"311352, 311340",-5,,,,7.0
2222.T,Sale Subsidiary (11),424450,-5,,,,7.0
2222.T,Other,"456191, 524210, 424450",-5,,,,7.0
2222.T,Eliminations and Corporate,,-5,,,,7.0
2222.T,Kotobukiseika & Shou Tajima,"311352, 311351, 311340",-5,,,,7.0
1193.HK,Gas Connection,237120,-5,,,,5.0
1193.HK,Sale & Distribution of Gas Fuel & Related Products,221210,-5,,,,5.0
1193.HK,Sale of gas appliances,423720,-5,,,,5.0
1193.HK,Gas Stations,424710,-5,,,,5.0
1193.HK,Design and construction services,237120,-5,,,,5.0
600026.SS,Oil Shipment,"483113, 483111",-5,,,,2.0
600026.SS,Unallocated Items,,-5,,,,2.0
008420.KS,,,-5,,,,0.0
6905.T,Operating Segment China,"335910, 335999",-5,,,,6.0
6905.T,Operating Segment Japan,"335910, 335999",-5,,,,6.0
6905.T,Operating Segment Eliminations,,-5,,,,6.0
6905.T,Operating Segment North America,423610,-5,,,,6.0
6905.T,Operating Segment Asia,423610,-5,,,,6.0
6905.T,Operating Segment Europe,"335910, 335999",-5,,,,6.0
600801.SS,Cement,"327390, 327320, 327310",-5,,,,4.0
600801.SS,Concrete,327320,-5,,,,4.0
600801.SS,Other,,-5,,,,4.0
600801.SS,Construction,237990,-5,,,,4.0
600872.SS,Real Estate & Service,"531312, 531311, 236220, 236117",-5,,,,4.0
600872.SS,Eliminations,,-5,,,,4.0
600872.SS,Manufacturing,311942,-5,,,,4.0
600872.SS,Other,,-5,,,,4.0
600873.SS,Other Operating Expense,,-5,,,,3.0
600873.SS,Biological Ferment,"325180, 325199",-5,,,,3.0
600873.SS,Health and Medicine,325998,-5,,,,3.0
9058.T,Eliminations and Corporate,,-5,,,,5.0
9058.T,Logistics Management,"488999, 484121",-5,,,,5.0
9058.T,Logistics Information Services,484121,-5,,,,5.0
9058.T,Other,"811114, 541512, 524210, 493110",-5,,,,5.0
9058.T,Industrial Support,561320,-5,,,,5.0
2527.TW,Construction,"236220, 236210, 236116",-5,,,,5.0
2527.TW,Other Segment,"531390, 531120",-5,,,,5.0
2527.TW,Leasing,"531120, 531110",-5,,,,5.0
2527.TW,Real Estate Development,531210,-5,,,,5.0
2527.TW,Elimination,,-5,,,,5.0
000049.SZ,Industry,335910,-5,,,,2.0
000049.SZ,Others,,-5,,,,2.0
600803.SS,Pesticides and Veterinary Drug,325412,-5,,,,5.0
600803.SS,Engineering construction and installation,237120,-5,,,,5.0
600803.SS,Coal,"212115, 212114",-5,,,,5.0
600803.SS,Energy and Chemical,325199,-5,,,,5.0
600803.SS,Liquefied natural gas,211130,-5,,,,5.0
600820.SS,Construction Projects,"237990, 237310",-5,,,,7.0
600820.SS,Design Service,541330,-5,,,,7.0
600820.SS,Operating Service,488490,-5,,,,7.0
600820.SS,Machining & Manufacturing,333248,-5,,,,7.0
600820.SS,Elimination,,-5,,,,7.0
600820.SS,Other Main Operation,"236220, 236117",-5,,,,7.0
600820.SS,Investment,523910,-5,,,,7.0
600821.SS,Goods Selling,455110,-5,,,,2.0
600821.SS,Other,,-5,,,,2.0
000543.SZ,Other,,-5,,,,4.0
000543.SZ,Coal,423520,-5,,,,4.0
000543.SZ,Electricity,221118,-5,,,,4.0
000543.SZ,Transportation,"483211, 482111",-5,,,,4.0
1516.TW,Raw Coal,423520,-5,,,,1.0
1229.HK,,,-5,,,,0.0
2918.T,Eliminations and Corporate,,-5,,,,5.0
2918.T,Food-Related Business,311991,-5,,,,5.0
2918.T,Food Material-Related Business,"424480, 311999",-5,,,,5.0
2918.T,Logistics-Related Business,484110,-5,,,,5.0
2918.T,Other,,-5,,,,5.0
9793.T,,,-5,,,,0.0
017960.KS,Wholesale & Export Proxy,"425120, 424690",-5,,,,3.0
017960.KS,Industry Segment,"335991, 326150",-5,,,,3.0
017960.KS,General Segment,"335991, 326130",-5,,,,3.0
9787.T,Eliminations and Corporate,,-5,,,,8.0
9787.T,Cleaning Business,"561790, 561720",-5,,,,8.0
9787.T,Facility Management Business,561790,-5,,,,8.0
9787.T,Security Business,561612,-5,,,,8.0
9787.T,Construction Business,541410,-5,,,,8.0
9787.T,Vending machine business,445132,-5,,,,8.0
9787.T,Business Support,"561510, 561320",-5,,,,8.0
9787.T,Materials-related business,238990,-5,,,,8.0
9369.T,Common logistics,"493120, 493110",-5,,,,4.0
9369.T,Eliminations/Corporate,,-5,,,,4.0
9369.T,Related business,"493110, 424720, 423860, 423110",-5,,,,4.0
9369.T,Special logistics,484220,-5,,,,4.0
017810.KS,Physical Instruments,"327110, 325620, 311999, 311111",-5,,,,6.0
017810.KS,Other,,-5,,,,6.0
017810.KS,Holding,"551114, 551112, 541614, 523910",-5,,,,6.0
017810.KS,Food,"311824, 311941",-5,,,,6.0
017810.KS,Fast Food & Take-out Food,"722511, 722310, 112310",-5,,,,6.0
017810.KS,Distribution,"311710, 312111, 311999, 311411",-5,,,,6.0
0384.HK,Sale of Piped Gas,221210,-5,,,,5.0
0384.HK,Zhongyu Energy,221210,-5,,,,5.0
0384.HK,Sales of LPG,221210,-5,,,,5.0
0384.HK,Gas connection,237120,-5,,,,5.0
0384.HK,Value Added Service,459999,-5,,,,5.0
7485.NG,Life Support,"333517, 513210, 531210, 493110",-5,,,,5.0
7485.NG,Industrial Material,334416,-5,,,,5.0
7485.NG,Steel,"331110, 334413, 331221, 325211",-5,,,,5.0
7485.NG,Information/Electronic,541511,-5,,,,5.0
7485.NG,Elimination/Corporate,,-5,,,,5.0
3052.TW,Other,334413,-5,,,,3.0
3052.TW,Engineering,"238210, 237130",-5,,,,3.0
3052.TW,Construction,"236116, 236115",-5,,,,3.0
600882.SS,Other Operation,,-5,,,,3.0
600882.SS,Dairy Trading,424430,-5,,,,3.0
600882.SS,Dairy Processing,"311513, 311511",-5,,,,3.0
600884.SS,Apparel,315250,-5,,,,7.0
600884.SS,Batteries Material,"325180, 335991",-5,,,,7.0
600884.SS,Others,325180,-5,,,,7.0
600884.SS,Investment,523940,-5,,,,7.0
600884.SS,Eliminations,,-5,,,,7.0
600884.SS,Energy Management,"325180, 335991",-5,,,,7.0
600884.SS,New Energy Vehicles,"325180, 335991",-5,,,,7.0
2025.TW,,,-5,,,,0.0
2534.TW,Rental,531110,-5,,,,3.0
2534.TW,Cnstruction,236117,-5,,,,3.0
2534.TW,Sale of Housing & Land,531210,-5,,,,3.0
000591.SZ,Other,"221118, 334413",-5,,,,4.0
000591.SZ,Eliminations,,-5,,,,4.0
000591.SZ,Solar Energy Product,334413,-5,,,,4.0
000591.SZ,Solar Power Generation,221118,-5,,,,4.0
600887.SS,Other Operations,,-5,,,,4.0
600887.SS,Liquid Milk,311511,-5,,,,4.0
600887.SS,Cold Beverages,"312111, 311520",-5,,,,4.0
600887.SS,Powdered Milk and Other Dairy Products,"311514, 311513",-5,,,,4.0
2024.TW,,,-5,,,,0.0
600895.SS,Real Estate,"531120, 236220, 236210, 236117",-5,,,,2.0
600895.SS,Investment,"531120, 531110, 236220, 236117",-5,,,,2.0
600705.SS,Trading,423860,-5,,,,7.0
600705.SS,Financing,522180,-5,,,,7.0
600705.SS,Other,,-5,,,,7.0
600705.SS,Securities,"523940, 523150",-5,,,,7.0
600705.SS,Rent,"532411, 522220",-5,,,,7.0
600705.SS,Futures,523160,-5,,,,7.0
600705.SS,Trust,"523991, 522130",-5,,,,7.0
1721.TW,Taiwan,"325998, 325520, 325510, 325211",-5,,,,3.0
1721.TW,China,"325510, 325211",-5,,,,3.0
1721.TW,Corporate Expense,,-5,,,,3.0
000598.SZ,Water manufacturing and selling,221310,-5,,,,7.0
000598.SZ,Sewage treatment,221320,-5,,,,7.0
000598.SZ,Pipe Installation,237110,-5,,,,7.0
000598.SZ,Other Business,,-5,,,,7.0
000598.SZ,Landfill Leachate Treatment,"562998, 562212",-5,,,,7.0
000598.SZ,Sludge disposal,562212,-5,,,,7.0
000598.SZ,Garbage incineration power generation,221118,-5,,,,7.0
0363.HK,Infrastructure Facilities,"541614, 488490, 237310",-5,,,,4.0
0363.HK,Consumer Products,"312230, 424940, 424110, 322299",-5,,,,4.0
0363.HK,Unallocated,,-5,,,,4.0
0363.HK,Real Estate,236117,-5,,,,4.0
600711.SS,Other,,-5,,,,4.0
600711.SS,Metal Mining,"212230, 212220",-5,,,,4.0
600711.SS,Metal Supply Chain Finance,522220,-5,,,,4.0
600711.SS,Cobalt materials,423510,-5,,,,4.0
000600.SZ,Hotel,721110,-5,,,,6.0
000600.SZ,Integrated Energy services,"221122, 221121",-5,,,,6.0
000600.SZ,Power Generation,221112,-5,,,,6.0
000600.SZ,Other Operating,,-5,,,,6.0
000600.SZ,Residental Heating,221330,-5,,,,6.0
000600.SZ,Trade,423520,-5,,,,6.0
600714.SS,Other,,-5,,,,2.0
600714.SS,Chemical Industry,325998,-5,,,,2.0
000401.SZ,Cement,327310,-5,,,,3.0
000401.SZ,Others,327310,-5,,,,3.0
000401.SZ,Clinker,327310,-5,,,,3.0
600722.SS,Other,"424690, 325199",-5,,,,3.0
600722.SS,Trading,424690,-5,,,,3.0
600722.SS,Chemical Manufacturing,325199,-5,,,,3.0
000402.SZ,Leasing,531120,-5,,,,4.0
000402.SZ,Other,,-5,,,,4.0
000402.SZ,Property Management,531312,-5,,,,4.0
000402.SZ,Real Estate Develoment,236220,-5,,,,4.0
000408.SZ,Others,,-5,,,,4.0
000408.SZ,Production and sales of potassium chloride,325180,-5,,,,4.0
000408.SZ,Eliminations,,-5,,,,4.0
000408.SZ,Precious metals and chemical products sales,423510,-5,,,,4.0
600719.SS,Other Business,,-5,,,,2.0
600719.SS,Thermal power industry,"221330, 221112",-5,,,,2.0
600737.SS,Others,"311314, 424450, 311930, 111419",-5,,,,3.0
600737.SS,Food Segment,"311314, 311930, 311421, 111419",-5,,,,3.0
600737.SS,Food & Sugar Trade,"424490, 424480",-5,,,,3.0
011930.KS,Solar Electronic Business,335999,-5,,,,3.0
011930.KS,Other Rental & Maintance,531120,-5,,,,3.0
011930.KS,clean room operating,"333413, 335999, 238220",-5,,,,3.0
7508.T,Other Businesses,"531120, 445230",-5,,,,4.0
7508.T,Eliminations and Corporate,,-5,,,,4.0
7508.T,Autobacs car-related businesses,"441330, 441120, 441110",-5,,,,4.0
7508.T,Super Good food business business,"445110, 424490",-5,,,,4.0
600732.SS,Elimination,,-5,,,,2.0
600732.SS,Real Estate,"531390, 531120, 531110",-5,,,,2.0
000603.SZ,Non-ferrous metals trade,423510,-5,,,,3.0
