Firm Name,WACC,COE,COD,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY0).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY0).segmentCode,number of segments,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-1).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-1).segmentCode,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-2).segmentCode,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-3).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-3).segmentCode,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-5).segmentCode,Unnamed: 0,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-6).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-6).segmentCode
ATKR.N,0.0635697018884482,0.1089921875,0.0460334196982584,Eliminations,,-5,,,,3.0,,,,,,,,,,,
ENELCHILE.SN,0.0601367021979136,0.169,0.0110508739236786,Eliminations & Others,,-5,,,,3.0,,,,,,,,,,,
HRI.N,0.0312968605858011,0.084390625,0.0415248468345813,,,-5,,,,0.0,,,,,,,,,,,
AA.N,0.0418097700528598,0.105265625,0.0586607636967349,Bauxite,"331313, 212290",-5,,,,5.0,,,,,,,,,,,
INSW.N,,,0.054898047689763,Crude Tankers,"483113, 483111",-5,,,,3.0,,,,,,,,,,,
LW.N,0.0242910226220512,0.0544453124999999,0.0315406389001213,,,-5,,,,0.0,,,,,,,,,,,
VRRM.OQ,0.0490906102896538,0.139125,0.0572385682932061,,,-5,,,,0.0,,,,,,,,,,,
IMXI.OQ,0.0415456848018442,0.114328125,0.0362669931061142,,,-5,,,,0.0,,,,,,,,,,,
METC.OQ,0.1066531436836175,0.18575,0.0523415778498609,,,-5,,,,0.0,,,,,,,,,,,
KRP.N,0.0559123048851072,0.0820312499999999,0.0593020019135088,,,-5,,,,0.0,,,,,,,,,,,
HLNE.OQ,0.0424458723694328,0.1001796875,0.0403544182866348,,,-5,,,,0.0,,,,,,,,,,,
HCC.N,0.0744017297068801,0.0940156249999999,0.0565867986975652,All other,,-5,,,,2.0,,,,,,,,,,,
AM.N,0.040817795683402,0.0441249999999999,0.0565105813793665,,,-5,,,,0.0,,,,,,,,,,,
CRFB3.SA,0.0400575568303025,0.131,0.0746640995633923,Retial,445110,-5,,,,3.0,,,,,,,,,,,
JWEL.TO,0.0329969136597076,0.0624999999999999,0.0277147859939481,Strategic partner,"561990, 339999",-5,,,,2.0,,,,,,,,,,,
BBCP.OQ,0.0575163647531406,0.1105,0.0612243932776368,,,-5,,,,0.0,,,,,,,,,,,
SMPL.OQ,0.0636260472548992,0.0703984374999999,0.1067028162616397,,,-5,,,,0.0,,,,,,,,,,,
ERO.TO,0.0645163369639652,0.11240625,0.0492424595589949,,,-5,,,,0.0,,,,,,,,,,,
TRAXIONA.MX,0.0529783435366582,0.0754999999999999,0.0801390510552092,People Transport,485410,-5,,,,2.0,,,,,,,,,,,
APG.N,0.039320802524817,0.103609375,0.044531528322052,Specialty Services,,-5,,,,4.0,,,,,,,,,,,
NEO.TO,0.085845889419476,0.121,0.0180810848650919,Rare Metals,331491,-5,,,,5.0,,,,,,,,,,,
STLC.TO,0.0531140492445126,0.0819062499999999,0.1015048629343686,,,-5,,,,0.0,,,,,,,,,,,
BOKU.L,0.0383134222721695,0.08725,0.102000563539025,,,-5,,,,0.0,,,,,,,,,,,
GMXT.MX,0.0528094272338248,0.0761249999999999,0.0758851298901787,Others,"488210, 482111",-5,,,,10.0,,,,,,,,,,,
NTR.TO,,,0.0405767940979208,,,-5,,,,0.0,,,,,,,,,,,
VCTR.OQ,0.089109472260999,0.17853125,0.0479424949823137,,,-5,,,,0.0,,,,,,,,,,,
PAGS.N,0.0464692183626747,0.177875,0.0,,,-5,,,,0.0,,,,,,,,,,,
MALLPLAZA.SN,0.0514021214063268,0.0849999999999999,0.0344625726540697,,,-5,,,,0.0,,,,,,,,,,,
ROAD.OQ,0.0276311748216944,0.0537265624999999,0.0205050510429591,,,-5,,,,0.0,,,,,,,,,,,
RPAY.OQ,0.0847171293336612,0.15025,0.0096938085921487,,,-5,,,,0.0,,,,,,,,,,,
LSEA.OQ,0.0982042928107334,0.1713125,0.0801310587983902,,,-5,,,,0.0,,,,,,,,,,,
IIIV.OQ,0.054967153249884,0.1219375,0.065253803745186,Merchant Services,"513210, 522320",-5,,,,3.0,,,,,,,,,,,
BV.N,0.0837038530696259,0.164625,0.1046299280266408,Development Services,541320,-5,,,,3.0,,,,,,,,,,,
TPVG.N,0.0941338750207238,0.17775,0.0471991957388267,,,-5,,,,0.0,,,,,,,,,,,
CENCOSHOPP.SN,0.0781101748473522,0.115,0.0163370878517312,,,-5,,,,0.0,,,,,,,,,,,
UTZ.N,0.0291862174734171,0.0686562499999999,0.0470227100721366,,,-5,,,,0.0,,,,,,,,,,,
BCSF.N,0.0897597569332141,0.161625,0.0377664669750949,,,-5,,,,0.0,,,,,,,,,,,
NFE.OQ,0.0417006354093571,0.1126875,0.0495390120021232,,,-5,,,,0.0,,,,,,,,,,,
ETRN.N,0.0396367763903792,0.1160625,0.0564541540581241,Water,"486210, 237110, 213112",-5,,,,3.0,,,,,,,,,,,
DOW.N,0.0437713917466957,0.1033359375,0.0429256905719102,,,-5,,,,0.0,,,,,,,,,,,
CTVA.N,0.0365643439915383,0.0590468749999999,0.0604437643458301,,,-5,,,,0.0,,,,,,,,,,,
ARKO.OQ,0.0296725912622689,0.17025,0.0636425854043978,Wholesale,,-5,,,,4.0,,,,,,,,,,,
GO.OQ,0.0337110465518006,0.0707734374999999,0.04954662708196,,,-5,,,,0.0,,,,,,,,,,,
OBDC.N,0.088359384427855,0.1580625,0.0375094208200672,,,-5,,,,0.0,,,,,,,,,,,
AMK.N,0.077623266235287,0.0990625,0.0551322921335013,,,-5,,,,0.0,,,,,,,,,,,
GFL.TO,0.0399894810587536,0.0747343749999999,0.046132841224784,Corporate,,-5,,,,4.0,,,,,,,,,,,
AMBP3.SA,0.0683045253547271,0.18925,0.0815342573578427,,,-5,,,,0.0,,,,,,,,,,,
MP.N,0.0331679438794442,0.0531093749999999,0.0085283383742799,,,-5,,,,0.0,,,,,,,,,,,
CARR.N,0.0294430227392087,0.0709453124999999,0.0341551685139108,General corporate expenses,,-5,,,,5.0,,,,,,,,,,,
FOUR.N,0.0211177114198316,0.1005390625,0.0140076927492967,,,-5,,,,0.0,,,,,,,,,,,
LAVV3.SA,0.2472755525460673,0.4070000000000002,0.0008047366433099,,,-5,,,,0.0,,,,,,,,,,,
VITL.OQ,0.0263211844148583,0.0351249999999999,0.0132666123588967,Ethical Food,,-5,,,,1.0,,,,,,,,,,,
RAIZ4.SA,0.0457331287781379,0.101,0.0924019474239453,,,-5,,,,0.0,,,,,,,,,,,
WEWKQ.PK,-0.007395178880927,0.145578125,0.1578947368421052,,,-5,,,,0.0,,,,,,,,,,,
CMIN3.SA,0.1217487795016897,0.2510000000000001,0.0320729597214874,,,-5,,,,0.0,,,,,,,,,,,
GMAT3.SA,0.0788728235889624,0.107875,0.0780313478437747,,,-5,,,,0.0,,,,,,,,,,,
HBRE3.SA,0.0947168254282527,0.1605,0.1015136730209832,,,-5,,,,0.0,,,,,,,,,,,
RRRP3.SA,0.0819553831232618,0.14275,0.0470573815971181,,,-5,,,,0.0,,,,,,,,,,,
AVO.OQ,0.0440681779135872,0.0693749999999999,0.0378006872852233,,,-5,,,,0.0,,,,,,,,,,,
NVEI.TO,0.0790124872575127,0.13109375,0.052391170700572,Electronic payment processing,,-5,,,,1.0,,,,,,,,,,,
ARRY.OQ,0.0182435029951167,0.0402656249999999,0.0439176660066283,,,-5,,,,0.0,,,,,,,,,,,
JSLG3.SA,0.0783777259784897,0.1295,0.1200485826626873,,,-5,,,,0.0,,,,,,,,,,,
OWL.N,0.0347234470480008,0.165375,0.0342885243520471,,,-5,,,,0.0,,,,,,,,,,,
VITT3.SA,0.056465580063148,0.0621249999999999,0.0835697580596905,,,-5,,,,0.0,,,,,,,,,,,
AMPS.N,0.0300633460120213,0.0568749999999999,0.0333482805216067,,,-5,,,,0.0,,,,,,,,,,,
MNTK.OQ,0.065914436249362,0.090125,0.0250731065746946,,,-5,,,,0.0,,,,,,,,,,,
PAX.OQ,0.0570765168964945,0.0976875,0.1122778675282714,,,-5,,,,0.0,,,,,,,,,,,
SHLS.OQ,0.052955641127762,0.0585312499999999,0.0775444129790055,,,-5,,,,0.0,,,,,,,,,,,
BRCC.N,0.0097957954556347,0.0374374999999999,0.0321974290565122,,,-5,,,,0.0,,,,,,,,,,,
TTEN3.SA,0.0671318856754208,0.111,0.1055735258952053,,,-5,,,,0.0,,,,,,,,,,,
GGPS3.SA,0.052426076409064,0.1165,0.0755168323704626,,,-5,,,,0.0,,,,,,,,,,,
ASAI3.SA,0.0372926947942235,0.092125,0.0687966671477548,,,-5,,,,0.0,,,,,,,,,,,
TASK.OQ,0.0594378787122719,0.09728125,0.0445546589724135,,,-5,,,,0.0,,,,,,,,,,,
DLO.OQ,0.0442037625173514,0.091,0.043392988477568,,,-5,,,,0.0,,,,,,,,,,,
ARML3.SA,0.0745202280844241,0.0758749999999999,0.1259110854906116,,,-5,,,,0.0,,,,,,,,,,,
DTM.N,0.0564278661270236,0.098625,0.0404249041015048,,,-5,,,,0.0,,,,,,,,,,,
BRDG.N,0.0181361061305551,0.14096875,0.0331458470993354,,,-5,,,,0.0,,,,,,,,,,,
SOVO.OQ,0.0449219320120659,0.0657187499999999,0.0552417591300941,,,-5,,,,0.0,,,,,,,,,,,
SLVM.N,0.0390634932021341,0.0721562499999999,0.0746124031007751,,,-5,,,,0.0,,,,,,,,,,,
ARIS.N,0.0569908537156869,0.1665,0.0680428330624986,,,-5,,,,0.0,,,,,,,,,,,
HRT.N,0.0609163135710669,0.1280625,0.0464488776035491,,,-5,,,,0.0,,,,,,,,,,,
TPG.OQ,0.036231253061559,0.2288750000000001,0.0486137041519144,,,-5,,,,0.0,,,,,,,,,,,
AURE3.SA,0.0494368471996621,0.0875,0.0550074504893892,,,-5,,,,0.0,,,,,,,,,,,
CLCO.OL,0.0230598447927388,0.0262343749999999,0.0269142288885592,,,-5,,,,0.0,,,,,,,,,,,
BAM.N,0.0791693538368708,0.117296875,0.0,,,-5,,,,0.0,,,,,,,,,,,
NTGY.MC,0.025712235538849,0.0767499999999999,0.0351388415529539,Gas - Infrastructure,221210,-5,,,,10.0,,,,,,,,,,,
CARR.PA,0.0322404854848007,0.1290625,0.0270326825191309,Asia,"445131, 445110, 424410",-5,,,,5.0,,,,,,,,,,,
CNA.L,0.0116085345366008,0.157,0.0567644320811561,Connected Home,513210,-5,,,,10.0,,,,,,,,,,,
ERG.MI,0.0207534598378705,0.0411406249999999,0.0148181364426494,Corporate,324110,-5,,,,6.0,,,,,,,,,,,
ABF.L,0.0648433609444064,0.1031875,0.0302153154599788,Retail,458110,-5,,,,6.0,,,,,,,,,,,
AIRP.PA,0.0319260460419518,0.0555585937499999,0.0262730616606482,Gas and Services,325120,-5,,,,3.0,,,,,,,,,,,
CPI.L,0.032374436005026,0.177,0.0339513722269165,Customer Management,"561990, 541611",-5,,,,7.0,,,,,,,,,,,
REP.MC,0.0558758341945464,0.13003125,0.007884403032862,Corporate and other,,-5,,,,4.0,,,,,,,,,,,
ACX.MC,0.047187459091788,0.10175,0.031087147921808,Unallocated,,-5,,,,5.0,,,,,,,,,,,
BEKB.BR,0.0647610055495493,0.133515625,0.0334607718177734,BBRG,"314994, 332618",-5,,,,7.0,,,,,,,,,,,
HEIG.DE,0.0718129804594572,0.137578125,0.0216534212241826,Concrete Service - Other,"541614, 483111",-5,,,,5.0,,,,,,,,,,,
REDE.MC,0.0349069680139296,0.0771874999999999,0.0187399567246413,Transport and System Operations,"221122, 221121",-5,,,,2.0,,,,,,,,,,,
FER.MC,0.0188867127545063,0.0649687499999999,0.0194932719638092,Services,"562111, 561499, 541330",-5,,,,5.0,,,,,,,,,,,
BZU.MI,0.0718517334860925,0.10525,0.0222030686357665,Unallocated,,-5,,,,5.0,,,,,,,,,,,
AGRV.VI,0.1528407892608426,0.3762500000000002,0.0156091951857259,Sugar,"311314, 325193, 311313, 311119",-5,,,,4.0,,,,,,,,,,,
SDFGn.DE,0.0665780113140814,0.09628125,0.0211648151562475,Complementary Business Segments,"562219, 541614, 424690",-5,,,,4.0,,,,,,,,,,,
COLR.BR,0.0491589037197406,0.117,0.0083334775700039,Un- allocated,,-5,,,,5.0,,,,,,,,,,,
ANA.MC,0.0307546589082178,0.1024921875,0.0318739385862419,Consolidation Adjustments,,-5,,,,5.0,,,,,,,,,,,
FCC.MC,0.0350102687103315,0.1226875,0.0225699134750974,Cement,"327390, 327320, 327310",-5,,,,6.0,,,,,,,,,,,
ACS.MC,0.0293578110435156,0.147125,0.0344798071089835,Environment,562111,-5,,,,4.0,,,,,,,,,,,
SZGG.DE,0.0628638561862921,0.143515625,0.0023806540152826,Technology,333993,-5,,,,6.0,,,,,,,,,,,
ACE.MI,0.0338891881842737,0.141875,0.0158163028457285,Corporate,,-5,,,,10.0,,,,,,,,,,,
VOES.VI,0.0592980572518524,0.116078125,0.0454014931958438,Reconciliation,,-5,,,,6.0,,,,,,,,,,,
EMG.L,0.0848751603321472,0.16025,0.0325732899022801,,,-5,,,,0.0,,,,,,,,,,,
SCYR.MC,0.0280545602601423,0.161,0.0570319441044828,Services,"562219, 561790, 237990",-5,,,,8.0,,,,,,,,,,,
SAVEN.PA,0.0669356448318947,0.1868906250000001,0.0135885732847872,Other Dairy Products,"311514, 311512, 311511",-5,,,,3.0,,,,,,,,,,,
FOUG.PA,0.0288068377654787,0.1366875,0.0184075475702867,Holding,,-5,,,,7.0,,,,,,,,,,,
VOPA.AS,0.0568266824133261,0.098328125,0.0409117596636889,Asia,493190,-5,,,,5.0,,,,,,,,,,,
ACKB.BR,0.030180036686211,0.108259765625,0.0041055461116787,AVH & Growth Capital,524126,-5,,,,6.0,,,,,,,,,,,
TEPRF.PA,0.0405607952948331,0.07922265625,0.0279274718006644,Continental Europe & MEA,"561422, 561421",-5,,,,4.0,,,,,,,,,,,
EBRO.MC,0.0731348068796886,0.12946875,0.0093617616372538,Rice,311212,-5,,,,5.0,,,,,,,,,,,
BAMN.AS,0.038139828165936,0.1735,0.0285343245407486,Civil Engineering,"237990, 237310, 237110, 236210",-5,,,,4.0,,,,,,,,,,,
ABGV.VI,0.0329810475842596,0.2280625000000001,0.0422166961979366,"BU4-Environmental Engineering, Healthcare & services","237990, 237310",-5,,,,5.0,,,,,,,,,,,
HLAN.AS,0.0617511478096296,0.1142265625,0.0315043154361043,Optical Retail,525990,-5,,,,3.0,,,,,,,,,,,
LKOH.MM,0.0675710172647878,0.1099375,0.0260752951267515,"Refining, Marketing and Distribution","457110, 424710, 324110",-5,,,,4.0,,,,,,,,,,,
OMVV.VI,0.0512227098135424,0.172875,0.0011486247409023,Adjustment,,-5,,,,7.0,,,,,,,,,,,
WBSV.VI,0.0612103606236457,0.11428125,0.0320069308599028,Clay Building Western Europe,327120,-5,,,,7.0,,,,,,,,,,,
TTEF.PA,0.0453810511959088,0.111578125,0.0364082777972641,Corporate,,-5,,,,6.0,,,,,,,,,,,
SIEGn.DE,0.0381883011996576,0.094109375,0.029758503770152,Financial Services (SFS),"523940, 522299, 541611, 522220",-5,,,,9.0,,,,,,,,,,,
TSCO.L,0.0466316993722295,0.137,0.0407622677528189,Asia,"455110, 445131, 522110, 445110",-5,,,,4.0,,,,,,,,,,,
AD.AS,0.0411313464469652,0.09859375,0.0336993963637661,The United States,445110,-5,,,,4.0,,,,,,,,,,,
AKZO.AS,0.0261357015426261,0.0711484374999999,0.0177605733979662,other,561499,-5,,,,3.0,,,,,,,,,,,
KDSKF.PK,0.04867905704038,0.0710624999999999,0.0334120841733502,Performance Materials,"325220, 325510, 325211",-5,,,,6.0,,,,,,,,,,,
MT.AS,0.072465344203412,0.122828125,0.0344206008583691,Europe,"331110, 331210",-5,,,,7.0,,,,,,,,,,,
AAL.L,0.0490680295944783,0.111546875,0.0268012530455969,Corporate and Other,,-5,,,,8.0,,,,,,,,,,,
SBRY.L,0.0570366409653983,0.1745,0.0422940673982935,Property Investments - UK,"531390, 531312, 531120",-5,,,,3.0,,,,,,,,,,,
RIO.L,0.0589555823408146,0.107890625,0.0281965609974737,Aluminium,"331313, 212290",-5,,,,8.0,,,,,,,,,,,
ENI.MI,0.0460994696775698,0.1275,0.0293445723862699,Exploration and Production,211120,-5,,,,4.0,,,,,,,,,,,
ALBON.PA,0.0787373915209082,0.1636015625,0.026811226307847,Property-Real Estate,"531311, 531120, 531110",-5,,,,5.0,,,,,,,,,,,
CAIV.VI,0.0373144947108781,0.0707968749999999,0.0144805889660581,Income Producing,531110,-5,,,,4.0,,,,,,,,,,,
IMFI.VI,0.0768204366000156,0.1845,0.0166131437671581,Offices,"531210, 531120, 531110",-5,,,,5.0,,,,,,,,,,,
ENAG.MC,0.0343940175214605,0.0777812499999999,0.0193554248010226,Infrastructure,486210,-5,,,,4.0,,,,,,,,,,,
TATN.MM,0.1082419223396922,0.16125,0.258337729811822,Exploration and Production,211120,-5,,,,7.0,,,,,,,,,,,
SIAG.VI,0.0894223339152748,0.1821250000000001,0.0224669696290219,Operating Segment,"531120, 531110",-5,,,,2.0,,,,,,,,,,,
HRA.MI,0.0339354584000977,0.15325,0.0126107052744159,Water Services,"221320, 221310",-5,,,,6.0,,,,,,,,,,,
NG.L,0.0450508779662454,0.1060625,0.032040617259599,UK Gas Transmission,221210,-5,,,,5.0,,,,,,,,,,,
NLMK.MM,0.1067135853548228,0.1955000000000001,0.015868436237738,Mining and Processing of Raw Materials,"212290, 212210",-5,,,,8.0,,,,,,,,,,,
TRN.MI,0.0205468400787266,0.0756249999999999,0.0102823356173338,Non-regulated Activities,541330,-5,,,,3.0,,,,,,,,,,,
EUAV.BR,0.0709658576071793,0.0899375,0.0510852859874042,Equity acoounted investees,,-5,,,,3.0,,,,,,,,,,,
NVTK.MM,0.0709704317994347,0.0888124999999999,0.040478189586642,Exploration and production,"211130, 211120, 324110",-5,,,,2.0,,,,,,,,,,,
ELI.BR,0.021816584417022,0.0795468749999999,0.0131197026143833,Hertz Transmission- German,221121,-5,,,,4.0,,,,,,,,,,,
LSRG.MM,0.0680527171514007,0.1584375,0.0838000883506367,Other Entities,,-5,,,,6.0,,,,,,,,,,,
ZUMV.VI,0.0786831016698147,0.175,0.0465352571743645,Reconciliation,,-5,,,,3.0,,,,,,,,,,,
SRS.MI,0.0583285787159482,0.187,0.0564343394265057,Power Generation,221112,-5,,,,5.0,,,,,,,,,,,
ABDN.L,0.0939934474686716,0.14325,0.0373709320168938,Other,,-5,,,,3.0,,,,,,,,,,,
MSRS.MM,0.1128029310689411,0.2170000000000001,0.0512926848545896,Connection Services - Moscow Region,"238210, 237130",-5,,,,6.0,,,,,,,,,,,
STRV.VI,0.0481249243264401,0.147703125,0.029912642169934,IFRS Reconciliation,,-5,,,,5.0,,,,,,,,,,,
PRY.MI,0.0164801785635363,0.0514999999999999,0.0125172757467164,Telecom,"331420, 331318, 335929, 335921",-5,,,,6.0,,,,,,,,,,,
UBMV.VI,0.0507291481002197,0.16334375,0.0298250450337328,Other,"531312, 236220",-5,,,,6.0,,,,,,,,,,,
LOTB.BR,0.0163075893958558,0.0270702209472655,0.0115206400580014,,,-5,,,,0.0,,,,,,,,,,,
RECT.BR,0.0325194984918622,0.0679374999999999,0.0204325180172459,Insulation,"327993, 326150",-5,,,,6.0,,,,,,,,,,,
WHATS.BR,0.0435723315986493,0.139640625,0.0149392025474323,Ready Meals,"311824, 311612",-5,,,,2.0,,,,,,,,,,,
GBFG.DE,0.0811807367343726,0.2110000000000001,0.0568077274923464,"Consolidation, Others",,-5,,,,4.0,,,,,,,,,,,
BRNKn.DE,0.0443984273465905,0.1565,0.0225891999475826,Commercial Portfolio,"531312, 531120",-5,,,,3.0,,,,,,,,,,,
FPE3_p.DE,0.0465852937257824,0.0624062499999999,0.0219971263229791,Holding/Consolidation,,-5,,,,5.0,,,,,,,,,,,
HOTG.DE,0.0183499435355926,0.1785,0.0329056786290116,HOCHTIEF Americas,"237990, 237310, 236220",-5,,,,4.0,,,,,,,,,,,
SZUG.DE,0.0255193275539543,0.0857499999999999,0.0163444429288638,Crop Energies,325193,-5,,,,4.0,,,,,,,,,,,
TEGG.DE,0.069839034418672,0.1655,0.0138721525144324,Reconciliation,,-5,,,,12.0,,,,,,,,,,,
2HR.DE,0.0588555079245749,0.1249375,0.0211229503763837,Plastics,"326199, 325211",-5,,,,5.0,,,,,,,,,,,
ECR.MC,0.0578099829428784,0.11525,0.0156057905893269,Pharmaceuticals,325412,-5,,,,3.0,,,,,,,,,,,
ENOR.MC,0.0405817142857466,0.1395,0.0436249721927291,Real Estates,236210,-5,,,,4.0,,,,,,,,,,,
ENC.MC,0.0491646477437575,0.107625,0.0386073571902661,Eliminations,,-5,,,,3.0,,,,,,,,,,,
TUBA.MC,0.0340079168906184,0.09975,0.044315930122762,Stainless Pipe,331210,-5,,,,2.0,,,,,,,,,,,
PSG.MC,0.0299466791185997,0.14775,0.0191259496885507,Technology,561612,-5,,,,3.0,,,,,,,,,,,
BOUY.PA,0.0407179830278039,0.18515625,0.0180601641243157,Bouygues Telecom,517112,-5,,,,6.0,,,,,,,,,,,
DANO.PA,0.0349259250866162,0.0821093749999999,0.021406933002162,Water,312112,-5,,,,4.0,,,,,,,,,,,
CBLP.PA,0.0600874443440486,0.119671875,0.0249967344579309,Electrical Components and technologies,"335999, 335991",-5,,,,2.0,,,,,,,,,,,
CRIP.PA,0.0586565740966468,0.1406875,0.0450813570048184,Protective Films,"313310, 326113",-5,,,,5.0,,,,,,,,,,,
VCTP.PA,0.0710048962768499,0.15503125,0.035431600726384,Other Products & Services,"327332, 327331",-5,,,,3.0,,,,,,,,,,,
RXL.PA,0.0520239505260244,0.11325,0.0289072661902838,,,-5,,,,0.0,,,,,,,,,,,
SGEF.PA,0.0310579493243955,0.1132890625,0.0257325041192348,VINCI Construction,541330,-5,,,,6.0,,,,,,,,,,,
IMTP.PA,0.0526812740596962,0.11646875,0.0163267047759705,Holdings,,-5,,,,5.0,,,,,,,,,,,
RUBF.PA,0.0522873259304189,0.10859375,0.0223982475419826,Rubis Energie,"424720, 424710",-5,,,,5.0,,,,,,,,,,,
JCQ.PA,0.0475043261942568,0.1121875,0.0209319734257146,Stainless Steel/Stappert,423510,-5,,,,5.0,,,,,,,,,,,
LEGD.PA,0.0353289979414197,0.0651328124999999,0.0229124749471098,Italy,"423610, 335931, 238210",-5,,,,5.0,,,,,,,,,,,
SCHN.PA,0.0344682987284571,0.0746523437499999,0.0139953974932244,Industrial Automation(Industry),"541511, 335999, 335931, 334290",-5,,,,5.0,,,,,,,,,,,
IMAF.PA,0.0414625709602022,0.14559375,0.0120447842184998,Housing,531120,-5,,,,3.0,,,,,,,,,,,
TIPK.PA,0.0451931713625851,0.13803125,0.0145093099356827,Cold Foods,311412,-5,,,,3.0,,,,,,,,,,,
JCI.N,0.0326751470658,0.0731249999999999,0.0251116071428571,Global Products,"334290, 333415",-5,,,,4.0,,,,,,,,,,,
SDY.L,0.6307409223866589,1.5970000000000013,0.0429959521669498,Uk and Ireland,532412,-5,,,,3.0,,,,,,,,,,,
ALUG.L,0.0514589178946832,0.109,0.0630762936091953,Water Management,"332323, 327332, 326199, 237110",-5,,,,3.0,,,,,,,,,,,
AHT.L,0.034578540346943,0.0627812499999999,0.0400916635148063,Sunbelt US,"532490, 532412",-5,,,,4.0,,,,,,,,,,,
GL9.I,0.0544631340244493,0.103875,0.0187848651659663,All other segments and unallocated,,-5,,,,4.0,,,,,,,,,,,
BALF.L,0.038580779884136,0.125875,0.0415559275509129,Corporate Costs,,-5,,,,4.0,,,,,,,,,,,
BOOT.L,0.0799239359330125,0.114375,0.0337646867250937,Property Investment and Development,"541320, 532412, 531120, 236116",-5,,,,5.0,,,,,,,,,,,
BNZL.L,0.0266909565115284,0.0617187499999999,0.0262850400310057,UK & Ireland,"424410, 424210, 424130, 339999",-5,,,,4.0,,,,,,,,,,,
CARRC.L,0.0471150964885403,0.114125,0.0260312728377074,Agriculture,"423820, 325312, 311119",-5,,,,2.0,,,,,,,,,,,
COSG.L,0.0805432726981249,0.169,0.1654305265242566,Central Costs,,-5,,,,4.0,,,,,,,,,,,
CWK.L,0.0506478418794879,0.0699218749999999,0.0515618785196066,,,-5,,,,0.0,,,,,,,,,,,
GFRD.L,0.0392057106052088,0.2230000000000001,0.0436401930274408,PPP Investments,"525990, 237990, 236220",-5,,,,6.0,,,,,,,,,,,
REDD.L,0.0506298279876433,0.091125,0.0287845897733086,Corporate,,-5,,,,5.0,,,,,,,,,,,
GHE.L,0.0765045122005382,0.10675,0.1924655088978395,,,-5,,,,0.0,,,,,,,,,,,
HILS.L,0.0392307266627699,0.0546249999999999,0.0509369265592921,Infrastructure Products,"333519, 331110, 332812",-5,,,,2.0,,,,,,,,,,,
IBST.L,0.0528402508709194,0.088,0.0344084164929245,,,-5,,,,0.0,,,,,,,,,,,
JSG.L,0.0718453701630143,0.1015,0.0529089147820125,Other Segments,,-5,,,,3.0,,,,,,,,,,,
KMR.L,0.1190763158803785,0.1274375,0.1116931921406617,Moma Titanium Minerals Mine,212290,-5,,,,1.0,,,,,,,,,,,
KYGa.I,0.0385879071439994,0.0658984374999999,0.0228351791312346,Unallocated & Group Eliminations,,-5,,,,3.0,,,,,,,,,,,
LISN.S,0.0261605468629048,0.0420811195373534,0.0199871010761882,North America,311351,-5,,,,3.0,,,,,,,,,,,
RNWH.L,0.0310978794051916,0.0787499999999999,0.0452646726826933,Inter divisional turnover,,-5,,,,4.0,,,,,,,,,,,
MKS.L,0.053682290860683,0.12575,0.0508547210538908,UK Clothing & Home,"459999, 458110",-5,,,,4.0,,,,,,,,,,,
MSLH.L,0.0718273472218999,0.1185,0.0370662204218042,Other,,-5,,,,2.0,,,,,,,,,,,
RAT.L,0.0206319455854189,0.1083125,0.0012000594732862,Investment Management,523940,-5,,,,4.0,,,,,,,,,,,
RTO.L,0.0489468736522009,0.13125,0.0104976045512294,Asia,"561730, 561720, 561710",-5,,,,13.0,,,,,,,,,,,
RCDO.L,0.0693274777470894,0.146875,0.0484360131046656,Perfromance Products,541511,-5,,,,3.0,,,,,,,,,,,
SDR.L,0.0329185161645953,0.15925,0.0019698103412364,Wealth Management,"523940, 522110",-5,,,,3.0,,,,,,,,,,,
SRP.L,0.0482725840727039,0.111,0.0333115691777145,AsPac,"561210, 541990, 541612, 488999",-5,,,,5.0,,,,,,,,,,,
SFR.L,0.0894501979849913,0.1405,0.1158186952051087,Construction Contracts,"332312, 238120",-5,,,,1.0,,,,,,,,,,,
RWI.L,0.0320000281276216,0.1373125,0.0368433409165424,Intersegmental Turnover,,-5,,,,5.0,,,,,,,,,,,
MGNS.L,0.0461945701319519,0.1605,0.03127858845362,Group activities,,-5,,,,8.0,,,,,,,,,,,
SMIN.L,0.0580202579143238,0.0838124999999999,0.1029463730155788,Smith Medical,339112,-5,,,,5.0,,,,,,,,,,,
PNN.L,,,0.044365518846846,Water,"562219, 221320, 221310",-5,,,,5.0,,,,,,,,,,,
TATE.L,0.0615382957058613,0.1107745361328125,0.0397571532775298,Primary Products,"311314, 311999, 311221",-5,,,,3.0,,,,,,,,,,,
TET.L,0.0412087987538303,0.0565624999999999,0.0094017443501702,,,-5,,,,0.0,,,,,,,,,,,
